"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 3.3.135_BASE";"APROBADO";"0.14";"@EW";"M240";"-10080.0";"";"40";"0.77";"-0.47";"-0.15";"-10.08";"-0.47";"0.0";"13900.0";"0.54";"-0.73";"-0.41";"2403.86";"1682.08";"2.86";"2.12";"2.38";"1.03";"0.03";"-1069.0";"";"1";"0.0";"0.0";"-1.0";"-2.14";"0.0";"0.0";"1069.0";"0.0";"-1.0";"-1.0";"0.0";"1069.0";"0.0";"3.0";"3.0";"0.07"
"Strategy 3.3.135_EXIT90";"APROBADO";"0.14";"@EW";"M240";"-9770.0";"";"40";"0.77";"-0.47";"-0.14";"-9.77";"-0.48";"0.0";"13900.0";"0.67";"-0.7";"-0.4";"2057.25";"1778.58";"2.69";"2.21";"2.4";"1.03";"0.03";"-1069.0";"";"1";"0.0";"0.0";"-1.0";"-2.14";"0.0";"0.0";"1069.0";"0.0";"-1.0";"-1.0";"0.0";"1069.0";"0.0";"3.0";"3.0";"0.07"
"Strategy 3.3.135_EXIT110";"APROBADO";"0.14";"@EW";"M240";"-8131.0";"";"39";"0.81";"-0.38";"-0.12";"-8.13";"-0.47";"0.0";"13900.0";"0.56";"-0.58";"-0.33";"2471.0";"1709.0";"3.14";"2.12";"2.49";"1.17";"0.03";"-1069.0";"";"1";"0.0";"0.0";"-1.0";"-2.14";"0.0";"0.0";"1069.0";"0.0";"-1.0";"-1.0";"0.0";"1069.0";"0.0";"3.0";"3.0";"0.07"
