<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ,2025.05.26,20:00:00,21281.250000,21292.000000,21218.250000,21235.250000,9305.0000
NQ,2025.05.27,00:00:00,21236.250000,21242.500000,21141.500000,21150.500000,21021.0000
NQ,2025.05.27,04:00:00,21166.250000,21359.750000,21159.750000,21333.750000,25639.0000
NQ,2025.05.27,08:00:00,21331.750000,21353.000000,21272.250000,21296.500000,27996.0000
NQ,2025.05.27,12:00:00,21295.500000,21406.500000,21192.750000,21399.500000,171639.0000
NQ,2025.05.27,16:00:00,21400.000000,21488.500000,21395.500000,21466.500000,164588.0000
NQ,2025.05.27,20:00:00,21465.500000,21484.750000,21443.500000,21470.750000,21193.0000
NQ,2025.05.28,00:00:00,21470.250000,21484.000000,21438.500000,21442.750000,11268.0000
NQ,2025.05.28,04:00:00,21445.500000,21462.250000,21428.000000,21433.500000,14711.0000
NQ,2025.05.28,08:00:00,21433.000000,21523.750000,21407.000000,21504.000000,27882.0000
NQ,2025.05.28,12:00:00,21504.000000,21567.500000,21426.000000,21437.000000,169221.0000
NQ,2025.05.28,16:00:00,21437.250000,21514.250000,21349.000000,21372.500000,154220.0000
NQ,2025.05.28,20:00:00,21372.000000,21777.000000,21321.250000,21766.250000,58189.0000
NQ,2025.05.29,00:00:00,21766.500000,21833.500000,21709.750000,21783.250000,39032.0000
NQ,2025.05.29,04:00:00,21795.250000,21849.500000,21746.500000,21849.500000,24439.0000
NQ,2025.05.29,08:00:00,21849.500000,21858.750000,21648.250000,21654.500000,39705.0000
NQ,2025.05.29,12:00:00,21654.750000,21692.750000,21325.500000,21348.750000,226399.0000
NQ,2025.05.29,16:00:00,21348.000000,21485.000000,21301.000000,21411.750000,179267.0000
NQ,2025.05.29,20:00:00,21411.500000,21427.500000,21313.750000,21317.000000,19899.0000
NQ,2025.05.30,00:00:00,21317.250000,21365.000000,21269.000000,21344.250000,18921.0000
NQ,2025.05.30,04:00:00,21349.000000,21412.250000,21318.250000,21363.000000,19445.0000
NQ,2025.05.30,08:00:00,21362.500000,21421.000000,21349.500000,21387.500000,19943.0000
NQ,2025.05.30,12:00:00,21388.500000,21420.000000,21226.250000,21323.500000,200569.0000
NQ,2025.05.30,16:00:00,21323.750000,21433.500000,21071.500000,21369.250000,251183.0000
NQ,2025.05.30,20:00:00,21369.750000,21406.000000,21330.000000,21369.000000,21790.0000
