<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTCUSDT,2021.11.03,00:00:00,63266.690000,63613.000000,62800.000000,63270.500000,22638.6520
BTCUSDT,2021.11.03,04:00:00,63270.500000,63576.180000,62777.970000,63437.100000,19047.8050
BTCUSDT,2021.11.03,08:00:00,63437.100000,63475.810000,62930.000000,63175.600000,21927.3140
BTCUSDT,2021.11.03,12:00:00,63175.590000,63201.970000,61623.560000,62210.590000,60556.8810
BTCUSDT,2021.11.03,16:00:00,62210.590000,63431.070000,60300.000000,62859.510000,68494.4140
BTCUSDT,2021.11.03,20:00:00,62859.600000,63277.120000,62760.340000,62946.450000,18525.1170
BTCUSDT,2021.11.04,00:00:00,62946.450000,63149.000000,62237.000000,62475.040000,19317.5870
BTCUSDT,2021.11.04,04:00:00,62475.000000,62880.000000,61850.100000,61899.680000,23752.3800
BTCUSDT,2021.11.04,08:00:00,61899.680000,62376.510000,61300.000000,61508.560000,38273.7040
BTCUSDT,2021.11.04,12:00:00,61511.340000,62414.620000,60833.200000,61098.910000,49708.0660
BTCUSDT,2021.11.04,16:00:00,61099.970000,61443.190000,60703.000000,61286.000000,37596.8280
BTCUSDT,2021.11.04,20:00:00,61286.080000,61583.770000,61035.150000,61431.860000,16028.5140
BTCUSDT,2021.11.05,00:00:00,61433.900000,62389.310000,60863.620000,62243.110000,28653.0520
BTCUSDT,2021.11.05,04:00:00,62243.100000,62671.480000,61914.910000,62183.900000,20780.2440
BTCUSDT,2021.11.05,08:00:00,62183.910000,62309.340000,61235.000000,61311.010000,30237.9730
BTCUSDT,2021.11.05,12:00:00,61311.030000,62000.000000,60762.000000,60832.800000,39379.7470
BTCUSDT,2021.11.05,16:00:00,60832.800000,61500.000000,60777.000000,61152.780000,23840.1780
BTCUSDT,2021.11.05,20:00:00,61152.780000,61389.420000,60781.390000,61006.000000,14678.4430
BTCUSDT,2021.11.06,00:00:00,61006.000000,61349.990000,60863.690000,61169.160000,15231.6340
BTCUSDT,2021.11.06,04:00:00,61169.150000,61645.750000,60517.380000,60823.630000,27772.6650
BTCUSDT,2021.11.06,08:00:00,60825.870000,61436.680000,60155.000000,60391.290000,44458.2050
BTCUSDT,2021.11.06,12:00:00,60391.280000,60800.000000,60100.000000,60690.750000,29557.6030
BTCUSDT,2021.11.06,16:00:00,60690.760000,61245.000000,60450.000000,61220.000000,21295.5960
BTCUSDT,2021.11.06,20:00:00,61220.000000,61534.830000,61137.910000,61511.300000,16603.4150
BTCUSDT,2021.11.07,00:00:00,61511.300000,62424.170000,61368.260000,62185.280000,30046.1150
BTCUSDT,2021.11.07,04:00:00,62185.290000,62359.990000,61729.310000,61814.290000,16256.4670
BTCUSDT,2021.11.07,08:00:00,61814.290000,62400.000000,61528.000000,61957.180000,27930.5500
BTCUSDT,2021.11.07,12:00:00,61957.180000,62230.910000,61750.000000,61979.700000,20909.9920
BTCUSDT,2021.11.07,16:00:00,61979.690000,62560.900000,61977.530000,62304.660000,22086.4170
BTCUSDT,2021.11.07,20:00:00,62304.660000,63377.580000,62194.000000,63316.400000,25648.6670
BTCUSDT,2021.11.08,00:00:00,63316.400000,65770.100000,63308.700000,65274.990000,70925.9750
BTCUSDT,2021.11.08,04:00:00,65274.990000,66485.050000,65110.000000,65996.720000,48003.3860
BTCUSDT,2021.11.08,08:00:00,65996.720000,66499.000000,65666.610000,66095.200000,33008.3170
BTCUSDT,2021.11.08,12:00:00,66098.000000,66610.240000,65235.510000,66443.670000,46969.9330
BTCUSDT,2021.11.08,16:00:00,66443.680000,66644.130000,65807.000000,65887.940000,27662.5180
BTCUSDT,2021.11.08,20:00:00,65887.940000,67932.890000,65614.690000,67606.960000,48362.0170
BTCUSDT,2021.11.09,00:00:00,67606.960000,68675.160000,67174.100000,68563.980000,42655.2770
BTCUSDT,2021.11.09,04:00:00,68563.990000,68587.000000,67654.420000,67895.480000,33480.4140
BTCUSDT,2021.11.09,08:00:00,67898.700000,68300.000000,67401.830000,67679.340000,29176.8520
BTCUSDT,2021.11.09,12:00:00,67679.340000,68182.990000,66700.000000,66875.000000,61448.7960
BTCUSDT,2021.11.09,16:00:00,66874.990000,67329.200000,66300.000000,66862.560000,38622.2890
BTCUSDT,2021.11.09,20:00:00,66862.550000,67846.220000,66701.750000,67009.980000,26460.2060
BTCUSDT,2021.11.10,00:00:00,67010.650000,67453.980000,66426.090000,66577.760000,24127.9940
BTCUSDT,2021.11.10,04:00:00,66577.760000,66840.580000,66300.000000,66504.390000,21940.3370
BTCUSDT,2021.11.10,08:00:00,66504.400000,67186.000000,66443.820000,66609.290000,22141.7340
BTCUSDT,2021.11.10,12:00:00,66609.280000,69198.700000,65850.000000,68398.960000,86732.0220
BTCUSDT,2021.11.10,16:00:00,68398.960000,68841.600000,66625.000000,66740.070000,51984.2770
BTCUSDT,2021.11.10,20:00:00,66740.070000,67088.880000,62400.510000,64920.130000,140909.2090
BTCUSDT,2021.11.11,00:00:00,64920.130000,65138.870000,64147.120000,64782.640000,39500.1050
BTCUSDT,2021.11.11,04:00:00,64782.640000,65411.000000,64430.750000,65258.430000,25059.2630
BTCUSDT,2021.11.11,08:00:00,65259.140000,65646.980000,64615.000000,65306.020000,32596.2140
BTCUSDT,2021.11.11,12:00:00,65304.450000,65553.670000,64450.000000,64848.180000,45213.2370
BTCUSDT,2021.11.11,16:00:00,64848.190000,65300.000000,64625.000000,65162.830000,19811.2350
BTCUSDT,2021.11.11,20:00:00,65162.830000,65364.410000,64788.000000,64831.300000,16099.2210
BTCUSDT,2021.11.12,00:00:00,64831.200000,65500.000000,64105.000000,64890.440000,32665.6740
BTCUSDT,2021.11.12,04:00:00,64890.440000,65129.940000,64250.480000,64534.110000,23397.8920
BTCUSDT,2021.11.12,08:00:00,64534.580000,65000.000000,63558.610000,63810.230000,60971.7110
BTCUSDT,2021.11.12,12:00:00,63810.230000,64258.840000,62900.000000,63214.890000,59969.8430
BTCUSDT,2021.11.12,16:00:00,63214.900000,64137.580000,62313.000000,63892.780000,64246.0230
BTCUSDT,2021.11.12,20:00:00,63892.780000,64577.630000,63739.170000,64156.080000,23325.1820
BTCUSDT,2021.11.13,00:00:00,64156.080000,64490.000000,63610.750000,63827.760000,17361.8680
BTCUSDT,2021.11.13,04:00:00,63827.760000,64178.600000,63555.360000,64079.990000,15003.1530
BTCUSDT,2021.11.13,08:00:00,64079.990000,64135.990000,63430.010000,63605.510000,16628.1590
BTCUSDT,2021.11.13,12:00:00,63605.520000,64850.000000,63462.630000,64744.230000,34616.5900
BTCUSDT,2021.11.13,16:00:00,64744.220000,65073.240000,63842.370000,63974.110000,28126.7020
BTCUSDT,2021.11.13,20:00:00,63974.110000,64615.970000,63960.320000,64427.000000,12730.0210
BTCUSDT,2021.11.14,00:00:00,64426.990000,65400.000000,64426.990000,64688.440000,25824.1720
BTCUSDT,2021.11.14,04:00:00,64688.450000,65190.000000,64506.000000,64677.590000,19684.6720
BTCUSDT,2021.11.14,08:00:00,64677.600000,64850.000000,64103.000000,64479.060000,20833.9380
BTCUSDT,2021.11.14,12:00:00,64479.070000,64832.740000,64024.600000,64117.840000,24863.3920
BTCUSDT,2021.11.14,16:00:00,64117.840000,64464.000000,63640.000000,64211.720000,29576.4630
BTCUSDT,2021.11.14,20:00:00,64211.730000,65569.990000,64087.600000,65568.390000,25642.0640
BTCUSDT,2021.11.15,00:00:00,65568.380000,66255.530000,65562.960000,65760.200000,37903.2120
BTCUSDT,2021.11.15,04:00:00,65760.190000,65949.990000,65550.000000,65626.030000,14774.0730
BTCUSDT,2021.11.15,08:00:00,65626.040000,66395.050000,65326.390000,65800.970000,32258.8290
BTCUSDT,2021.11.15,12:00:00,65800.970000,65999.260000,64308.000000,64348.950000,49533.7020
BTCUSDT,2021.11.15,16:00:00,64348.950000,64500.000000,63666.000000,64308.890000,44930.2340
BTCUSDT,2021.11.15,20:00:00,64308.900000,64308.900000,63351.580000,63654.490000,30626.5520
BTCUSDT,2021.11.16,00:00:00,63654.490000,63655.770000,60385.000000,60943.690000,120191.4170
BTCUSDT,2021.11.16,04:00:00,60943.680000,61563.110000,60283.720000,60840.590000,74316.8280
BTCUSDT,2021.11.16,08:00:00,60840.600000,61320.580000,58397.140000,60593.990000,126415.9020
BTCUSDT,2021.11.16,12:00:00,60593.870000,61423.700000,60031.990000,60700.010000,64367.2750
BTCUSDT,2021.11.16,16:00:00,60700.010000,60954.670000,59800.000000,60243.540000,41310.9950
BTCUSDT,2021.11.16,20:00:00,60243.540000,61171.760000,59143.030000,60106.030000,48423.2890
BTCUSDT,2021.11.17,00:00:00,60106.030000,60470.100000,58571.420000,59079.000000,62067.6630
BTCUSDT,2021.11.17,04:00:00,59079.010000,60174.000000,58600.360000,59724.980000,46003.4700
BTCUSDT,2021.11.17,08:00:00,59724.970000,60848.850000,58336.680000,60769.010000,77233.2210
BTCUSDT,2021.11.17,12:00:00,60769.010000,60824.290000,59355.000000,59670.000000,40557.8420
BTCUSDT,2021.11.17,16:00:00,59670.000000,60680.000000,59426.480000,60221.520000,36955.7750
BTCUSDT,2021.11.17,20:00:00,60225.250000,60622.990000,59661.210000,60366.960000,24570.9020
BTCUSDT,2021.11.18,00:00:00,60366.970000,60999.000000,59865.610000,59880.450000,36756.7010
BTCUSDT,2021.11.18,04:00:00,59880.450000,60122.570000,59533.540000,59782.690000,29428.0280
BTCUSDT,2021.11.18,08:00:00,59782.700000,59998.170000,59002.270000,59255.000000,43849.7840
BTCUSDT,2021.11.18,12:00:00,59255.000000,59995.000000,57534.990000,58142.130000,124595.3190
BTCUSDT,2021.11.18,16:00:00,58134.860000,58500.000000,56600.000000,57952.300000,121385.9370
BTCUSDT,2021.11.18,20:00:00,57952.310000,58486.210000,56505.480000,56921.050000,56005.9030
BTCUSDT,2021.11.19,00:00:00,56921.040000,57560.000000,55604.000000,55940.000000,64900.2190
BTCUSDT,2021.11.19,04:00:00,55940.000000,56514.750000,55852.860000,56026.370000,30915.4850
BTCUSDT,2021.11.19,08:00:00,56025.800000,57500.000000,56016.500000,57018.830000,51371.6730
BTCUSDT,2021.11.19,12:00:00,57018.910000,58177.620000,56730.970000,57896.320000,49922.0260
BTCUSDT,2021.11.19,16:00:00,57889.370000,58333.000000,57694.280000,58049.620000,28740.9750
BTCUSDT,2021.11.19,20:00:00,58048.020000,58157.050000,57555.000000,58069.510000,19505.7430
BTCUSDT,2021.11.20,00:00:00,58069.520000,58980.000000,57960.000000,58532.750000,31151.9340
BTCUSDT,2021.11.20,04:00:00,58532.750000,58838.110000,58264.240000,58405.340000,20725.8340
BTCUSDT,2021.11.20,08:00:00,58400.340000,58780.000000,58350.020000,58655.290000,17163.1630
BTCUSDT,2021.11.20,12:00:00,58655.280000,58851.910000,57532.000000,57633.690000,35108.6080
BTCUSDT,2021.11.20,16:00:00,57633.690000,59664.970000,57372.000000,59460.970000,49012.5910
BTCUSDT,2021.11.20,20:00:00,59460.970000,59873.840000,59331.860000,59716.290000,20535.2120
BTCUSDT,2021.11.21,00:00:00,59716.280000,59782.440000,58564.560000,58713.530000,25100.3780
BTCUSDT,2021.11.21,04:00:00,58713.530000,59255.000000,58585.280000,59005.100000,17302.6320
BTCUSDT,2021.11.21,08:00:00,59005.100000,59394.420000,58518.880000,58723.650000,26861.5970
BTCUSDT,2021.11.21,12:00:00,58722.020000,59300.000000,58681.000000,59214.540000,24602.3740
BTCUSDT,2021.11.21,16:00:00,59214.540000,60052.820000,59141.080000,59330.790000,30890.0180
BTCUSDT,2021.11.21,20:00:00,59330.790000,59700.000000,58550.000000,58661.390000,19130.2720
BTCUSDT,2021.11.22,00:00:00,58648.870000,58777.420000,57100.000000,57433.770000,53164.0000
BTCUSDT,2021.11.22,04:00:00,57433.760000,57795.110000,56800.000000,57280.000000,36003.3960
BTCUSDT,2021.11.22,08:00:00,57280.000000,57847.990000,57000.000000,57211.860000,26793.5530
BTCUSDT,2021.11.22,12:00:00,57212.200000,59624.560000,56577.000000,58206.700000,93340.7370
BTCUSDT,2021.11.22,16:00:00,58206.710000,58262.890000,55791.130000,56007.950000,69926.4890
BTCUSDT,2021.11.22,20:00:00,56008.250000,56720.000000,55600.000000,56268.310000,46956.7060
BTCUSDT,2021.11.23,00:00:00,56268.310000,57280.000000,56002.270000,56973.830000,36061.7700
