<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GC,2026.06.08,04:00:00,4342.000000,4344.500000,4338.899902,4339.299805,100.0000
GC,2026.06.08,04:05:00,4338.799805,4343.799805,4337.799805,4342.100098,200.0000
GC,2026.06.08,04:10:00,4342.100098,4343.799805,4340.799805,4343.399902,82.0000
GC,2026.06.08,04:15:00,4343.299805,4346.399902,4342.000000,4342.700195,228.0000
GC,2026.06.08,04:20:00,4343.100098,4343.200195,4340.200195,4341.799805,260.0000
GC,2026.06.08,04:25:00,4342.200195,4345.000000,4341.200195,4344.000000,133.0000
GC,2026.06.08,04:30:00,4344.299805,4344.600098,4335.700195,4337.600098,259.0000
GC,2026.06.08,04:35:00,4338.000000,4338.200195,4334.899902,4335.200195,133.0000
GC,2026.06.08,04:40:00,4335.500000,4336.299805,4331.799805,4331.799805,307.0000
GC,2026.06.08,04:45:00,4332.200195,4335.700195,4331.799805,4334.100098,157.0000
GC,2026.06.08,04:50:00,4334.200195,4338.000000,4334.000000,4335.700195,84.0000
GC,2026.06.08,04:55:00,4336.299805,4337.700195,4333.000000,4337.200195,110.0000
GC,2026.06.08,05:00:00,4337.100098,4340.100098,4336.100098,4339.500000,159.0000
GC,2026.06.08,05:05:00,4339.299805,4340.000000,4333.899902,4334.700195,181.0000
GC,2026.06.08,05:10:00,4334.899902,4335.899902,4328.600098,4328.600098,282.0000
GC,2026.06.08,05:15:00,4328.799805,4335.000000,4328.600098,4333.299805,328.0000
GC,2026.06.08,05:20:00,4333.799805,4339.000000,4333.700195,4335.399902,178.0000
GC,2026.06.08,05:25:00,4335.500000,4337.299805,4333.299805,4336.200195,166.0000
GC,2026.06.08,05:30:00,4335.799805,4337.600098,4310.700195,4311.200195,1892.0000
GC,2026.06.08,05:35:00,4311.799805,4316.200195,4293.000000,4316.000000,2913.0000
GC,2026.06.08,05:40:00,4315.600098,4317.600098,4307.600098,4312.700195,869.0000
GC,2026.06.08,05:45:00,4312.700195,4317.000000,4309.899902,4311.500000,595.0000
GC,2026.06.08,05:50:00,4312.000000,4320.399902,4310.799805,4314.700195,597.0000
GC,2026.06.08,05:55:00,4314.500000,4320.000000,4311.200195,4317.500000,440.0000
GC,2026.06.08,06:00:00,4316.799805,4333.200195,4316.799805,4328.399902,1246.0000
GC,2026.06.08,06:05:00,4328.700195,4331.500000,4324.500000,4327.399902,449.0000
GC,2026.06.08,06:10:00,4327.799805,4331.399902,4323.799805,4328.799805,364.0000
GC,2026.06.08,06:15:00,4328.700195,4332.200195,4324.600098,4328.700195,397.0000
GC,2026.06.08,06:20:00,4328.700195,4336.500000,4327.799805,4333.799805,450.0000
GC,2026.06.08,06:25:00,4333.600098,4335.700195,4329.899902,4330.899902,469.0000
GC,2026.06.08,06:30:00,4330.700195,4331.500000,4324.399902,4324.700195,378.0000
GC,2026.06.08,06:35:00,4324.700195,4325.000000,4320.100098,4321.500000,339.0000
GC,2026.06.08,06:40:00,4321.500000,4325.200195,4318.700195,4323.299805,306.0000
GC,2026.06.08,06:45:00,4323.100098,4325.399902,4320.899902,4321.899902,334.0000
GC,2026.06.08,06:50:00,4322.100098,4325.600098,4321.399902,4323.100098,164.0000
GC,2026.06.08,06:55:00,4322.500000,4325.399902,4318.100098,4325.299805,290.0000
GC,2026.06.08,07:00:00,4325.100098,4328.399902,4321.100098,4324.200195,399.0000
GC,2026.06.08,07:05:00,4324.200195,4326.500000,4320.000000,4325.799805,245.0000
GC,2026.06.08,07:10:00,4325.299805,4333.799805,4323.399902,4330.200195,509.0000
GC,2026.06.08,07:15:00,4330.500000,4335.700195,4324.600098,4331.600098,682.0000
GC,2026.06.08,07:20:00,4331.500000,4341.600098,4331.000000,4339.200195,635.0000
GC,2026.06.08,07:25:00,4339.399902,4342.000000,4331.399902,4331.399902,738.0000
GC,2026.06.08,07:30:00,4331.700195,4334.600098,4330.399902,4333.500000,318.0000
GC,2026.06.08,07:35:00,4333.399902,4336.600098,4327.899902,4333.000000,693.0000
GC,2026.06.08,07:40:00,4333.100098,4333.100098,4326.600098,4326.899902,398.0000
GC,2026.06.08,07:45:00,4327.200195,4327.799805,4323.600098,4323.600098,363.0000
GC,2026.06.08,07:50:00,4323.000000,4324.299805,4320.899902,4321.799805,408.0000
GC,2026.06.08,07:55:00,4321.899902,4324.600098,4319.299805,4319.899902,391.0000
GC,2026.06.08,08:00:00,4319.299805,4322.399902,4315.299805,4318.200195,640.0000
GC,2026.06.08,08:05:00,4318.100098,4321.299805,4314.700195,4320.000000,548.0000
GC,2026.06.08,08:10:00,4319.700195,4320.799805,4316.100098,4316.500000,466.0000
GC,2026.06.08,08:15:00,4316.700195,4318.399902,4313.399902,4317.700195,621.0000
GC,2026.06.08,08:20:00,4317.799805,4317.799805,4312.500000,4312.700195,501.0000
GC,2026.06.08,08:25:00,4313.200195,4314.899902,4309.600098,4312.100098,598.0000
GC,2026.06.08,08:30:00,4312.799805,4316.500000,4311.399902,4315.899902,497.0000
GC,2026.06.08,08:35:00,4315.700195,4315.700195,4310.700195,4312.000000,394.0000
GC,2026.06.08,08:40:00,4312.000000,4315.799805,4311.000000,4315.100098,430.0000
GC,2026.06.08,08:45:00,4315.100098,4318.299805,4313.399902,4315.899902,954.0000
GC,2026.06.08,08:50:00,4315.799805,4317.700195,4311.100098,4313.100098,539.0000
GC,2026.06.08,08:55:00,4312.399902,4315.000000,4310.200195,4313.100098,385.0000
GC,2026.06.08,09:00:00,4313.500000,4316.799805,4313.299805,4315.299805,238.0000
GC,2026.06.08,09:05:00,4315.500000,4315.500000,4308.799805,4309.700195,197.0000
GC,2026.06.08,09:10:00,4309.799805,4313.700195,4309.399902,4313.700195,189.0000
GC,2026.06.08,09:15:00,4313.500000,4315.100098,4311.799805,4312.700195,209.0000
GC,2026.06.08,09:20:00,4312.899902,4315.500000,4310.799805,4311.000000,278.0000
GC,2026.06.08,09:25:00,4311.200195,4312.500000,4303.500000,4304.399902,709.0000
GC,2026.06.08,09:30:00,4304.100098,4305.299805,4297.100098,4298.000000,1788.0000
GC,2026.06.08,09:35:00,4297.899902,4319.899902,4297.799805,4318.000000,1685.0000
GC,2026.06.08,09:40:00,4317.700195,4320.700195,4313.600098,4318.000000,690.0000
GC,2026.06.08,09:45:00,4318.200195,4326.399902,4317.299805,4325.399902,705.0000
GC,2026.06.08,09:50:00,4325.899902,4326.399902,4316.000000,4318.000000,682.0000
GC,2026.06.08,09:55:00,4318.399902,4320.000000,4315.500000,4318.799805,329.0000
GC,2026.06.08,10:00:00,4319.000000,4319.600098,4310.600098,4315.100098,704.0000
GC,2026.06.08,10:05:00,4315.399902,4322.200195,4313.899902,4319.299805,400.0000
GC,2026.06.08,10:10:00,4319.600098,4322.200195,4318.200195,4319.200195,263.0000
GC,2026.06.08,10:15:00,4319.700195,4320.299805,4314.899902,4314.899902,120.0000
GC,2026.06.08,10:20:00,4314.899902,4317.299805,4314.200195,4315.899902,230.0000
GC,2026.06.08,10:25:00,4315.799805,4319.899902,4314.799805,4318.399902,399.0000
GC,2026.06.08,10:30:00,4318.200195,4330.000000,4316.600098,4328.100098,911.0000
GC,2026.06.08,10:35:00,4327.799805,4330.299805,4323.899902,4324.799805,667.0000
GC,2026.06.08,10:40:00,4324.299805,4329.500000,4324.200195,4329.200195,271.0000
GC,2026.06.08,10:45:00,4329.500000,4329.500000,4323.600098,4325.100098,366.0000
GC,2026.06.08,10:50:00,4324.899902,4326.299805,4322.500000,4322.500000,333.0000
GC,2026.06.08,10:55:00,4322.899902,4327.500000,4321.399902,4326.399902,227.0000
GC,2026.06.08,11:00:00,4326.200195,4326.899902,4321.299805,4324.500000,246.0000
GC,2026.06.08,11:05:00,4324.799805,4330.500000,4324.500000,4330.500000,245.0000
GC,2026.06.08,11:10:00,4330.399902,4343.299805,4329.000000,4343.299805,1502.0000
GC,2026.06.08,11:15:00,4343.299805,4353.600098,4337.500000,4352.200195,2220.0000
GC,2026.06.08,11:20:00,4352.000000,4356.100098,4348.200195,4350.299805,1154.0000
GC,2026.06.08,11:25:00,4350.799805,4354.799805,4346.700195,4350.200195,862.0000
GC,2026.06.08,11:30:00,4350.000000,4358.500000,4350.000000,4355.100098,854.0000
GC,2026.06.08,11:35:00,4354.500000,4355.299805,4348.899902,4350.299805,406.0000
GC,2026.06.08,11:40:00,4350.500000,4352.299805,4347.200195,4349.000000,504.0000
GC,2026.06.08,11:45:00,4349.200195,4351.399902,4346.000000,4348.700195,581.0000
GC,2026.06.08,11:50:00,4349.200195,4353.600098,4348.399902,4351.200195,464.0000
GC,2026.06.08,11:55:00,4351.399902,4357.399902,4350.200195,4356.299805,514.0000
GC,2026.06.08,12:00:00,4355.700195,4359.200195,4352.600098,4355.500000,673.0000
GC,2026.06.08,12:05:00,4355.399902,4359.500000,4352.000000,4355.299805,770.0000
GC,2026.06.08,12:10:00,4355.600098,4355.600098,4346.799805,4347.000000,709.0000
GC,2026.06.08,12:15:00,4347.000000,4350.700195,4344.799805,4349.500000,525.0000
GC,2026.06.08,12:20:00,4349.799805,4354.500000,4347.500000,4353.899902,695.0000
GC,2026.06.08,12:25:00,4353.500000,4357.399902,4352.700195,4354.700195,494.0000
GC,2026.06.08,12:30:00,4354.600098,4359.500000,4352.600098,4352.700195,892.0000
GC,2026.06.08,12:35:00,4352.899902,4358.899902,4352.399902,4355.200195,825.0000
GC,2026.06.08,12:40:00,4355.299805,4364.799805,4353.299805,4360.600098,1462.0000
GC,2026.06.08,12:45:00,4360.899902,4363.000000,4357.200195,4357.500000,437.0000
GC,2026.06.08,12:50:00,4357.600098,4358.500000,4352.000000,4354.299805,728.0000
GC,2026.06.08,12:55:00,4355.000000,4359.299805,4353.700195,4358.000000,549.0000
GC,2026.06.08,13:00:00,4358.100098,4359.799805,4350.399902,4353.600098,1425.0000
GC,2026.06.08,13:05:00,4353.899902,4355.000000,4347.600098,4348.700195,628.0000
GC,2026.06.08,13:10:00,4349.100098,4351.200195,4347.600098,4348.399902,429.0000
GC,2026.06.08,13:15:00,4348.600098,4350.100098,4345.700195,4349.399902,464.0000
GC,2026.06.08,13:20:00,4350.000000,4360.799805,4350.000000,4356.200195,829.0000
GC,2026.06.08,13:25:00,4356.399902,4358.000000,4353.700195,4355.600098,579.0000
GC,2026.06.08,13:30:00,4355.500000,4365.100098,4355.500000,4357.700195,1640.0000
GC,2026.06.08,13:35:00,4357.600098,4371.500000,4357.000000,4365.299805,1654.0000
GC,2026.06.08,13:40:00,4365.299805,4369.299805,4359.799805,4360.700195,989.0000
GC,2026.06.08,13:45:00,4361.100098,4363.100098,4356.700195,4356.700195,959.0000
GC,2026.06.08,13:50:00,4357.100098,4363.600098,4352.500000,4358.500000,1151.0000
GC,2026.06.08,13:55:00,4358.899902,4361.500000,4350.399902,4351.799805,1081.0000
GC,2026.06.08,14:00:00,4351.299805,4355.299805,4346.399902,4347.000000,1782.0000
GC,2026.06.08,14:05:00,4347.000000,4352.000000,4343.500000,4345.399902,1642.0000
GC,2026.06.08,14:10:00,4345.000000,4345.299805,4341.399902,4344.299805,1028.0000
GC,2026.06.08,14:15:00,4344.399902,4346.700195,4341.700195,4346.500000,839.0000
GC,2026.06.08,14:20:00,4346.299805,4349.100098,4341.799805,4343.500000,792.0000
GC,2026.06.08,14:25:00,4343.200195,4347.700195,4340.600098,4344.899902,768.0000
GC,2026.06.08,14:30:00,4345.000000,4348.899902,4343.299805,4347.200195,615.0000
GC,2026.06.08,14:35:00,4347.200195,4348.100098,4339.000000,4344.500000,1053.0000
GC,2026.06.08,14:40:00,4344.399902,4348.000000,4341.000000,4348.000000,745.0000
GC,2026.06.08,14:45:00,4347.500000,4354.299805,4341.899902,4342.600098,996.0000
GC,2026.06.08,14:50:00,4342.600098,4352.000000,4341.700195,4351.500000,501.0000
GC,2026.06.08,14:55:00,4351.500000,4356.299805,4348.899902,4355.799805,929.0000
GC,2026.06.08,15:00:00,4356.299805,4361.100098,4353.500000,4353.600098,935.0000
GC,2026.06.08,15:05:00,4353.600098,4355.600098,4348.600098,4352.899902,858.0000
GC,2026.06.08,15:10:00,4353.100098,4353.500000,4349.600098,4349.799805,516.0000
GC,2026.06.08,15:15:00,4350.000000,4356.799805,4346.899902,4356.000000,1232.0000
GC,2026.06.08,15:20:00,4356.299805,4360.500000,4353.500000,4360.100098,727.0000
GC,2026.06.08,15:25:00,4359.700195,4359.799805,4353.200195,4354.799805,583.0000
GC,2026.06.08,15:30:00,4355.299805,4358.000000,4353.000000,4356.399902,509.0000
GC,2026.06.08,15:35:00,4356.700195,4362.299805,4355.799805,4361.500000,588.0000
GC,2026.06.08,15:40:00,4361.200195,4364.399902,4360.000000,4364.100098,847.0000
GC,2026.06.08,15:45:00,4364.100098,4365.799805,4359.600098,4360.000000,533.0000
GC,2026.06.08,15:50:00,4360.500000,4367.799805,4360.299805,4367.399902,616.0000
GC,2026.06.08,15:55:00,4367.500000,4370.000000,4365.500000,4366.100098,859.0000
GC,2026.06.08,16:00:00,4365.899902,4368.000000,4362.399902,4365.399902,501.0000
GC,2026.06.08,16:05:00,4365.299805,4367.299805,4363.299805,4364.000000,349.0000
GC,2026.06.08,16:10:00,4364.000000,4366.399902,4362.200195,4365.000000,258.0000
GC,2026.06.08,16:15:00,4365.399902,4368.299805,4364.700195,4367.299805,257.0000
GC,2026.06.08,16:20:00,4367.100098,4368.000000,4363.899902,4365.500000,423.0000
GC,2026.06.08,16:25:00,4365.500000,4367.299805,4364.600098,4365.200195,214.0000
GC,2026.06.08,16:30:00,4365.200195,4369.399902,4365.100098,4367.000000,366.0000
GC,2026.06.08,16:35:00,4366.799805,4371.000000,4364.899902,4365.799805,513.0000
GC,2026.06.08,16:40:00,4365.799805,4368.700195,4365.100098,4368.500000,273.0000
GC,2026.06.08,16:45:00,4368.299805,4370.600098,4366.899902,4369.899902,223.0000
GC,2026.06.08,16:50:00,4369.600098,4370.500000,4362.200195,4362.500000,611.0000
GC,2026.06.08,16:55:00,4362.299805,4365.899902,4362.200195,4365.000000,270.0000
GC,2026.06.08,17:00:00,4365.100098,4366.799805,4361.000000,4362.200195,469.0000
GC,2026.06.08,17:05:00,4362.000000,4366.500000,4361.899902,4362.799805,251.0000
GC,2026.06.08,17:10:00,4362.899902,4363.200195,4360.200195,4363.100098,398.0000
GC,2026.06.08,17:15:00,4363.299805,4364.600098,4360.799805,4362.399902,636.0000
GC,2026.06.08,17:20:00,4362.399902,4364.799805,4359.399902,4360.000000,627.0000
GC,2026.06.08,17:25:00,4360.000000,4364.700195,4357.700195,4363.299805,1903.0000
GC,2026.06.08,17:30:00,4363.600098,4364.000000,4358.200195,4359.899902,1194.0000
GC,2026.06.08,17:35:00,4360.100098,4360.500000,4356.600098,4359.100098,260.0000
GC,2026.06.08,17:40:00,4359.100098,4359.799805,4358.200195,4358.600098,124.0000
GC,2026.06.08,17:45:00,4358.600098,4361.600098,4358.299805,4361.200195,235.0000
GC,2026.06.08,17:50:00,4361.600098,4362.600098,4360.500000,4361.399902,132.0000
GC,2026.06.08,17:55:00,4361.100098,4363.799805,4360.000000,4363.399902,302.0000
GC,2026.06.08,18:00:00,4363.299805,4369.200195,4363.000000,4368.200195,381.0000
GC,2026.06.08,18:05:00,4368.500000,4369.700195,4366.600098,4368.100098,160.0000
GC,2026.06.08,18:10:00,4368.200195,4368.799805,4364.799805,4366.200195,481.0000
GC,2026.06.08,18:15:00,4365.899902,4368.299805,4365.899902,4366.700195,227.0000
GC,2026.06.08,18:20:00,4366.600098,4369.500000,4366.299805,4368.200195,436.0000
GC,2026.06.08,18:25:00,4368.200195,4370.200195,4366.399902,4366.899902,331.0000
GC,2026.06.08,18:30:00,4366.700195,4368.899902,4364.799805,4364.899902,322.0000
GC,2026.06.08,18:35:00,4364.799805,4365.899902,4361.000000,4361.100098,313.0000
GC,2026.06.08,18:40:00,4361.500000,4362.799805,4360.299805,4360.899902,199.0000
GC,2026.06.08,18:45:00,4361.000000,4361.200195,4358.600098,4358.799805,340.0000
GC,2026.06.08,18:50:00,4358.600098,4361.100098,4357.100098,4358.600098,326.0000
GC,2026.06.08,18:55:00,4358.700195,4360.399902,4357.299805,4358.799805,342.0000
GC,2026.06.08,19:00:00,4358.700195,4362.299805,4358.200195,4361.200195,222.0000
GC,2026.06.08,19:05:00,4360.899902,4360.899902,4356.700195,4356.899902,218.0000
GC,2026.06.08,19:10:00,4356.799805,4356.799805,4353.899902,4354.100098,376.0000
GC,2026.06.08,19:15:00,4354.000000,4355.899902,4352.299805,4353.100098,431.0000
GC,2026.06.08,19:20:00,4352.700195,4354.700195,4351.000000,4351.000000,304.0000
GC,2026.06.08,19:25:00,4351.200195,4352.500000,4350.299805,4352.000000,316.0000
GC,2026.06.08,19:30:00,4351.700195,4354.799805,4350.600098,4351.500000,453.0000
GC,2026.06.08,19:35:00,4351.500000,4352.799805,4349.200195,4350.100098,264.0000
GC,2026.06.08,19:40:00,4350.000000,4350.200195,4348.399902,4349.100098,340.0000
GC,2026.06.08,19:45:00,4349.100098,4351.700195,4349.100098,4351.399902,270.0000
GC,2026.06.08,19:50:00,4351.399902,4354.000000,4351.399902,4352.100098,541.0000
GC,2026.06.08,19:55:00,4352.399902,4352.899902,4346.600098,4350.299805,770.0000
GC,2026.06.08,20:00:00,4350.500000,4353.799805,4350.399902,4353.399902,297.0000
GC,2026.06.08,20:05:00,4353.500000,4353.600098,4351.299805,4351.899902,205.0000
GC,2026.06.08,20:10:00,4351.700195,4352.500000,4350.399902,4352.000000,119.0000
GC,2026.06.08,20:15:00,4352.000000,4352.200195,4348.000000,4349.799805,120.0000
GC,2026.06.08,20:20:00,4349.600098,4351.399902,4349.200195,4350.700195,38.0000
GC,2026.06.08,20:25:00,4351.100098,4351.100098,4348.200195,4350.000000,163.0000
GC,2026.06.08,20:30:00,4350.899902,4351.799805,4349.500000,4351.600098,60.0000
GC,2026.06.08,20:35:00,4351.899902,4352.399902,4350.700195,4351.299805,45.0000
GC,2026.06.08,20:40:00,4351.299805,4351.299805,4349.200195,4350.000000,78.0000
GC,2026.06.08,20:45:00,4350.500000,4351.399902,4349.399902,4351.299805,80.0000
GC,2026.06.08,20:50:00,4351.399902,4353.899902,4351.100098,4353.200195,111.0000
GC,2026.06.08,20:55:00,4353.200195,4354.399902,4353.000000,4353.799805,80.0000
GC,2026.06.08,22:00:00,4354.700195,4358.600098,4349.899902,4350.100098,100.0000
GC,2026.06.08,22:05:00,4349.899902,4351.299805,4348.200195,4350.399902,84.0000
GC,2026.06.08,22:10:00,4350.500000,4351.299805,4347.600098,4348.500000,380.0000
GC,2026.06.08,22:15:00,4348.100098,4348.299805,4345.799805,4348.299805,59.0000
GC,2026.06.08,22:25:00,4363.399902,4363.399902,4347.600098,4348.399902,169.0000
GC,2026.06.08,22:30:00,4349.299805,4350.700195,4348.299805,4348.299805,52.0000
GC,2026.06.08,22:35:00,4349.600098,4350.000000,4348.899902,4349.200195,18.0000
GC,2026.06.08,22:40:00,4349.200195,4350.700195,4348.399902,4350.700195,51.0000
GC,2026.06.08,22:45:00,4351.100098,4351.600098,4349.299805,4349.899902,90.0000
GC,2026.06.08,22:50:00,4349.899902,4351.600098,4349.500000,4351.399902,50.0000
GC,2026.06.08,22:55:00,4351.700195,4352.100098,4351.200195,4351.500000,62.0000
GC,2026.06.08,23:00:00,4350.899902,4351.600098,4350.399902,4351.200195,74.0000
GC,2026.06.08,23:05:00,4350.600098,4350.600098,4348.399902,4350.000000,48.0000
GC,2026.06.08,23:10:00,4349.399902,4352.399902,4349.100098,4351.200195,36.0000
GC,2026.06.08,23:15:00,4351.100098,4351.600098,4349.799805,4350.799805,22.0000
GC,2026.06.08,23:20:00,4350.799805,4350.799805,4348.000000,4348.399902,94.0000
GC,2026.06.08,23:25:00,4348.100098,4348.100098,4343.700195,4344.000000,185.0000
GC,2026.06.08,23:30:00,4343.899902,4344.299805,4337.700195,4341.600098,261.0000
GC,2026.06.08,23:35:00,4341.600098,4345.299805,4341.600098,4345.299805,130.0000
GC,2026.06.08,23:40:00,4344.799805,4344.799805,4342.399902,4343.299805,66.0000
GC,2026.06.08,23:45:00,4343.000000,4343.299805,4336.799805,4336.899902,264.0000
GC,2026.06.08,23:50:00,4337.500000,4342.500000,4336.000000,4340.000000,568.0000
GC,2026.06.08,23:55:00,4339.799805,4341.500000,4337.200195,4340.899902,146.0000
GC,2026.06.09,00:00:00,4340.899902,4343.000000,4338.799805,4340.700195,302.0000
GC,2026.06.09,00:05:00,4341.500000,4345.500000,4340.600098,4342.399902,170.0000
GC,2026.06.09,00:10:00,4342.700195,4347.500000,4342.600098,4346.299805,157.0000
GC,2026.06.09,00:15:00,4346.299805,4347.299805,4343.899902,4344.000000,95.0000
GC,2026.06.09,00:20:00,4343.700195,4344.399902,4341.000000,4342.399902,163.0000
GC,2026.06.09,00:25:00,4342.700195,4343.000000,4340.299805,4340.600098,145.0000
GC,2026.06.09,00:30:00,4341.000000,4343.100098,4338.799805,4343.100098,248.0000
GC,2026.06.09,00:35:00,4343.100098,4347.100098,4341.700195,4342.899902,414.0000
GC,2026.06.09,00:40:00,4343.100098,4344.899902,4341.299805,4342.299805,176.0000
GC,2026.06.09,00:45:00,4342.600098,4343.299805,4339.200195,4341.100098,218.0000
GC,2026.06.09,00:50:00,4341.000000,4344.000000,4340.100098,4340.200195,122.0000
GC,2026.06.09,00:55:00,4340.000000,4345.600098,4339.500000,4344.100098,242.0000
GC,2026.06.09,01:00:00,4344.000000,4348.200195,4342.500000,4345.500000,460.0000
GC,2026.06.09,01:05:00,4345.500000,4352.600098,4345.000000,4349.500000,391.0000
GC,2026.06.09,01:10:00,4349.700195,4351.100098,4346.100098,4348.200195,160.0000
GC,2026.06.09,01:15:00,4347.899902,4354.100098,4346.700195,4348.700195,320.0000
GC,2026.06.09,01:20:00,4348.200195,4356.799805,4347.100098,4352.100098,447.0000
GC,2026.06.09,01:25:00,4351.899902,4362.399902,4351.899902,4359.799805,459.0000
GC,2026.06.09,01:30:00,4359.899902,4362.399902,4357.399902,4361.299805,297.0000
GC,2026.06.09,01:35:00,4361.299805,4362.899902,4358.700195,4359.899902,248.0000
GC,2026.06.09,01:40:00,4359.600098,4362.899902,4357.299805,4360.000000,253.0000
GC,2026.06.09,01:45:00,4360.100098,4362.899902,4358.399902,4359.000000,585.0000
GC,2026.06.09,01:50:00,4358.700195,4361.799805,4358.399902,4361.200195,199.0000
GC,2026.06.09,01:55:00,4361.000000,4362.600098,4357.500000,4360.799805,251.0000
GC,2026.06.09,02:00:00,4360.899902,4361.600098,4356.000000,4357.200195,362.0000
GC,2026.06.09,02:05:00,4357.200195,4357.200195,4352.700195,4355.600098,285.0000
GC,2026.06.09,02:10:00,4355.399902,4358.000000,4354.000000,4357.100098,177.0000
GC,2026.06.09,02:15:00,4357.100098,4358.899902,4354.600098,4357.100098,278.0000
GC,2026.06.09,02:20:00,4356.500000,4360.200195,4355.899902,4359.000000,89.0000
GC,2026.06.09,02:25:00,4358.100098,4360.600098,4356.600098,4360.200195,73.0000
GC,2026.06.09,02:30:00,4359.899902,4364.000000,4358.100098,4360.200195,261.0000
GC,2026.06.09,02:35:00,4360.000000,4360.000000,4355.500000,4359.700195,223.0000
GC,2026.06.09,02:40:00,4359.899902,4363.000000,4357.899902,4363.000000,107.0000
GC,2026.06.09,02:45:00,4363.600098,4365.700195,4362.100098,4362.100098,255.0000
GC,2026.06.09,02:50:00,4361.899902,4364.799805,4359.200195,4363.200195,155.0000
GC,2026.06.09,02:55:00,4362.299805,4363.700195,4359.000000,4360.399902,193.0000
GC,2026.06.09,03:00:00,4360.100098,4361.799805,4355.899902,4356.399902,243.0000
GC,2026.06.09,03:05:00,4356.100098,4366.000000,4355.200195,4362.200195,544.0000
GC,2026.06.09,03:10:00,4362.799805,4364.500000,4361.500000,4362.799805,161.0000
GC,2026.06.09,03:15:00,4364.299805,4366.500000,4363.799805,4364.000000,231.0000
GC,2026.06.09,03:20:00,4363.899902,4364.600098,4357.700195,4358.899902,137.0000
GC,2026.06.09,03:25:00,4358.799805,4361.500000,4358.299805,4360.700195,256.0000
GC,2026.06.09,03:30:00,4361.100098,4362.100098,4358.000000,4358.200195,238.0000
GC,2026.06.09,03:35:00,4358.299805,4361.100098,4357.799805,4359.700195,105.0000
GC,2026.06.09,03:40:00,4359.200195,4362.299805,4359.100098,4361.899902,122.0000
GC,2026.06.09,03:45:00,4362.299805,4366.399902,4362.299805,4363.500000,195.0000
GC,2026.06.09,03:50:00,4363.399902,4364.799805,4361.500000,4364.000000,80.0000
