<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTCUSDT,2026.02.13,11:00:00,66939.500000,67196.800000,66750.000000,67137.800000,5321.7330
BTCUSDT,2026.02.13,12:00:00,67137.800000,67180.100000,66887.000000,67050.000000,3807.0970
BTCUSDT,2026.02.13,13:00:00,67050.100000,67600.000000,66903.000000,67238.200000,12858.0030
BTCUSDT,2026.02.13,14:00:00,67238.100000,67999.900000,66823.600000,67709.500000,20175.2420
BTCUSDT,2026.02.13,15:00:00,67709.600000,69289.500000,67653.000000,68652.000000,34623.8080
BTCUSDT,2026.02.13,16:00:00,68652.100000,69473.700000,68500.000000,68920.800000,17731.8840
BTCUSDT,2026.02.13,17:00:00,68920.900000,69215.700000,68593.800000,69003.900000,8251.2710
BTCUSDT,2026.02.13,18:00:00,69004.000000,69378.800000,68853.900000,69086.700000,7384.6690
BTCUSDT,2026.02.13,19:00:00,69086.800000,69197.000000,68865.200000,68904.200000,4796.4350
BTCUSDT,2026.02.13,20:00:00,68904.300000,68936.100000,68639.700000,68750.100000,5954.5060
BTCUSDT,2026.02.13,21:00:00,68750.100000,69055.900000,68700.100000,68869.200000,4475.3150
BTCUSDT,2026.02.13,22:00:00,68869.200000,68975.900000,68674.600000,68968.900000,3534.6430
BTCUSDT,2026.02.13,23:00:00,68968.900000,68985.400000,68784.100000,68821.500000,2758.6750
BTCUSDT,2026.02.14,00:00:00,68821.500000,69118.100000,68736.200000,69062.200000,3401.0890
BTCUSDT,2026.02.14,01:00:00,69062.200000,69082.800000,68888.100000,68932.000000,2790.6140
BTCUSDT,2026.02.14,02:00:00,68932.000000,68981.100000,68817.200000,68849.200000,2150.0140
BTCUSDT,2026.02.14,03:00:00,68849.300000,68994.100000,68818.000000,68947.700000,1300.9800
BTCUSDT,2026.02.14,04:00:00,68947.700000,68967.300000,68755.600000,68763.600000,1524.6060
BTCUSDT,2026.02.14,05:00:00,68763.500000,68878.300000,68712.800000,68738.100000,1721.1910
BTCUSDT,2026.02.14,06:00:00,68738.200000,68897.600000,68689.100000,68895.300000,1668.9240
BTCUSDT,2026.02.14,07:00:00,68895.400000,69318.200000,68848.100000,69182.200000,4212.6640
BTCUSDT,2026.02.14,08:00:00,69182.100000,69847.100000,69174.500000,69707.300000,9014.7650
BTCUSDT,2026.02.14,09:00:00,69707.300000,69868.600000,69532.300000,69675.600000,3644.1230
BTCUSDT,2026.02.14,10:00:00,69675.600000,69675.600000,69542.300000,69633.800000,1814.7410
BTCUSDT,2026.02.14,11:00:00,69633.800000,70557.700000,69633.700000,70464.800000,12955.1430
BTCUSDT,2026.02.14,12:00:00,70464.800000,70499.400000,69525.600000,69602.200000,13120.6220
BTCUSDT,2026.02.14,13:00:00,69602.200000,69734.000000,69163.700000,69430.100000,12223.3140
BTCUSDT,2026.02.14,14:00:00,69430.000000,69825.000000,69295.000000,69667.300000,6006.6890
BTCUSDT,2026.02.14,15:00:00,69667.300000,70010.600000,69528.300000,69754.200000,5019.7420
BTCUSDT,2026.02.14,16:00:00,69754.200000,69787.300000,69259.100000,69731.300000,7558.4420
BTCUSDT,2026.02.14,17:00:00,69731.200000,69903.300000,69581.900000,69710.900000,3909.0460
BTCUSDT,2026.02.14,18:00:00,69710.900000,69832.000000,69641.600000,69741.000000,2188.2090
BTCUSDT,2026.02.14,19:00:00,69741.100000,69897.100000,69573.800000,69849.000000,2297.7470
BTCUSDT,2026.02.14,20:00:00,69848.900000,69999.000000,69682.000000,69987.400000,3403.7250
BTCUSDT,2026.02.14,21:00:00,69987.500000,70230.600000,69600.000000,69896.400000,6008.4690
BTCUSDT,2026.02.14,22:00:00,69896.400000,70065.000000,69737.000000,69927.300000,2899.8850
BTCUSDT,2026.02.14,23:00:00,69927.300000,69984.600000,69678.100000,69795.400000,3699.5020
BTCUSDT,2026.02.15,00:00:00,69795.400000,69827.300000,69562.000000,69743.400000,3238.8790
BTCUSDT,2026.02.15,01:00:00,69743.400000,69872.100000,69316.000000,69684.900000,4637.4930
BTCUSDT,2026.02.15,02:00:00,69684.900000,69726.900000,69325.900000,69450.600000,2795.2650
BTCUSDT,2026.02.15,03:00:00,69450.600000,69967.400000,69212.200000,69926.000000,7900.2600
BTCUSDT,2026.02.15,04:00:00,69925.900000,70499.800000,69925.900000,70157.000000,11091.1120
BTCUSDT,2026.02.15,05:00:00,70156.900000,70467.800000,70101.500000,70235.900000,3563.7030
BTCUSDT,2026.02.15,06:00:00,70235.900000,70514.800000,70150.000000,70370.200000,3469.8540
BTCUSDT,2026.02.15,07:00:00,70370.200000,70907.700000,70275.500000,70784.000000,8122.7030
BTCUSDT,2026.02.15,08:00:00,70784.000000,70938.500000,70114.800000,70405.100000,9186.1360
BTCUSDT,2026.02.15,09:00:00,70405.100000,70628.000000,70330.700000,70382.500000,3031.7580
BTCUSDT,2026.02.15,10:00:00,70382.500000,70487.800000,70166.900000,70389.500000,3119.2400
BTCUSDT,2026.02.15,11:00:00,70389.600000,70514.600000,70237.100000,70268.700000,2979.6690
BTCUSDT,2026.02.15,12:00:00,70268.600000,70391.000000,69266.100000,69284.900000,13184.4300
BTCUSDT,2026.02.15,13:00:00,69285.000000,69593.200000,68741.400000,68907.200000,17152.7000
BTCUSDT,2026.02.15,14:00:00,68907.200000,69180.000000,68811.500000,69140.000000,6859.8230
BTCUSDT,2026.02.15,15:00:00,69139.900000,69230.000000,68845.000000,69068.100000,4590.0960
BTCUSDT,2026.02.15,16:00:00,69068.100000,69074.000000,68753.000000,68977.600000,4280.1530
BTCUSDT,2026.02.15,17:00:00,68977.600000,69050.400000,68152.000000,68607.800000,10221.1260
BTCUSDT,2026.02.15,18:00:00,68607.800000,68770.900000,68313.600000,68420.000000,7148.0190
BTCUSDT,2026.02.15,19:00:00,68420.000000,68542.600000,68029.600000,68263.600000,8934.9210
BTCUSDT,2026.02.15,20:00:00,68263.700000,68535.400000,68100.200000,68420.100000,2740.0430
BTCUSDT,2026.02.15,21:00:00,68420.100000,68934.000000,68420.100000,68809.000000,4572.8470
BTCUSDT,2026.02.15,22:00:00,68809.000000,69049.200000,68756.300000,68962.200000,2987.6890
BTCUSDT,2026.02.15,23:00:00,68962.200000,68962.200000,68291.100000,68796.900000,5442.2110
BTCUSDT,2026.02.16,00:00:00,68796.900000,69033.600000,68656.900000,68810.400000,3489.7070
BTCUSDT,2026.02.16,01:00:00,68810.400000,69010.000000,68409.300000,68590.800000,3231.4590
BTCUSDT,2026.02.16,02:00:00,68590.800000,68697.900000,68210.800000,68295.100000,3433.8380
BTCUSDT,2026.02.16,03:00:00,68295.200000,68439.900000,68112.200000,68392.600000,3282.4350
BTCUSDT,2026.02.16,04:00:00,68392.600000,68869.800000,68385.000000,68832.400000,3560.9020
BTCUSDT,2026.02.16,05:00:00,68832.400000,68860.700000,68255.000000,68350.100000,3036.1660
BTCUSDT,2026.02.16,06:00:00,68350.100000,68496.900000,68183.300000,68414.800000,2336.1760
BTCUSDT,2026.02.16,07:00:00,68414.800000,68637.100000,68330.400000,68552.400000,3390.2450
BTCUSDT,2026.02.16,08:00:00,68552.500000,68769.500000,68503.200000,68724.500000,2757.7900
BTCUSDT,2026.02.16,09:00:00,68724.500000,69029.900000,68707.000000,68961.100000,4388.6700
BTCUSDT,2026.02.16,10:00:00,68961.000000,68961.000000,68656.900000,68762.000000,2408.9320
BTCUSDT,2026.02.16,11:00:00,68762.000000,68899.300000,68300.000000,68769.400000,6290.3910
BTCUSDT,2026.02.16,12:00:00,68769.400000,69826.000000,68769.000000,69739.300000,15011.4630
BTCUSDT,2026.02.16,13:00:00,69739.300000,70110.900000,68180.000000,68355.600000,25343.3950
BTCUSDT,2026.02.16,14:00:00,68355.500000,68684.400000,68208.600000,68386.700000,8923.9540
BTCUSDT,2026.02.16,15:00:00,68386.600000,68578.400000,67250.000000,67505.500000,20303.6320
BTCUSDT,2026.02.16,16:00:00,67505.500000,67950.000000,67475.000000,67854.000000,7786.3660
BTCUSDT,2026.02.16,17:00:00,67854.100000,68048.300000,67557.200000,67917.200000,4993.3670
BTCUSDT,2026.02.16,18:00:00,67917.200000,68221.700000,67800.000000,67833.000000,5756.9560
BTCUSDT,2026.02.16,19:00:00,67833.000000,68108.900000,67785.400000,67883.600000,2130.0300
BTCUSDT,2026.02.16,20:00:00,67883.500000,68544.000000,67788.600000,68508.900000,5435.5930
BTCUSDT,2026.02.16,21:00:00,68508.900000,68928.600000,68400.000000,68835.100000,4982.7900
