DateTime,Open,High,Low,Close,Volume
2026.08.25 12:15:00,7687.825,7692.819,7687.331,7689.328,1.2516000247560441
2026.08.25 12:30:00,7689.189,7689.325,7678.834,7681.313,1.3293000262929127
2026.08.25 12:45:00,7681.451,7683.879,7680.322,7681.822,0.8442000166978687
2026.08.25 13:00:00,7681.695,7684.231,7679.319,7681.978,1.5964500316185877
2026.08.25 13:15:00,7682.234,7684.529,7678.722,7678.722,1.7527500350261107
2026.08.25 13:30:00,7678.279,7684.975,7676.075,7678.569,5.878650114289485
2026.08.25 13:45:00,7678.749,7684.331,7672.081,7673.819,4.365300086676143
2026.08.25 14:00:00,7673.749,7675.078,7668.436,7669.954,4.199550083372742
2026.08.25 14:15:00,7669.699,7674.389,7664.943,7665.081,3.1846500621177256
2026.08.25 14:30:00,7664.964,7668.768,7648.542,7661.844,4.334400085383095
2026.08.25 14:45:00,7661.594,7666.568,7658.605,7665.048,2.898450054693967
2026.08.25 15:00:00,7665.286,7665.908,7660.939,7663.729,3.066900060628541
2026.08.25 15:15:00,7663.916,7671.821,7662.436,7671.069,2.1333000391023234
2026.08.25 15:30:00,7671.322,7675.955,7667.039,7669.981,2.7874500524485484
2026.08.25 15:45:00,7669.725,7673.855,7663.794,7672.404,2.224650037707761
2026.08.25 16:00:00,7672.142,7676.162,7671.202,7673.169,1.8182000279193744
2026.08.25 16:15:00,7672.934,7675.982,7671.702,7675.463,1.1757000177167356
2026.08.25 16:30:00,7675.231,7677.458,7672.959,7673.769,1.2061500197742134
2026.08.25 16:45:00,7673.971,7676.732,7671.279,7675.613,1.383000022964552
2026.08.25 17:00:00,7675.489,7676.369,7667.093,7670.489,1.74090303280434
2026.08.25 17:15:00,7670.236,7671.976,7663.949,7665.676,1.4466000271495432
2026.08.25 17:30:00,7665.916,7667.949,7664.913,7666.229,1.3594500229228288
2026.08.25 17:45:00,7666.296,7669.211,7665.969,7668.049,0.9063000141177326
2026.08.25 18:00:00,7667.751,7668.299,7665.534,7665.534,0.9909000169718638
2026.08.25 18:15:00,7665.763,7667.742,7664.869,7667.514,0.7477500111563131
2026.08.25 18:30:00,7667.809,7673.738,7667.746,7673.484,1.1241000115405768
2026.08.25 18:45:00,7673.719,7676.702,7673.303,7674.292,1.3026000169338658
2026.08.25 19:00:00,7674.418,7676.263,7668.688,7668.938,1.0651500141248107
2026.08.25 19:15:00,7668.682,7669.679,7666.643,7669.192,1.118250017403625
2026.08.25 19:30:00,7669.451,7674.051,7667.973,7671.568,1.263000016915612
2026.08.25 19:45:00,7671.806,7679.864,7670.112,7676.152,3.1440000421134755
2026.08.25 20:00:00,7676.414,7678.389,7674.149,7677.179,0.3571100014669355
2026.08.25 22:00:00,7678.195,7679.684,7676.672,7677.916,0.19539999924018048
2026.08.25 22:15:00,7677.798,7679.229,7676.678,7678.919,0.058139999775448814
2026.08.25 22:30:00,7679.169,7679.479,7677.928,7678.663,0.039779999846359715
2026.08.25 22:45:00,7678.931,7678.931,7677.916,7678.163,0.03365999986999668
2026.08.25 23:00:00,7678.479,7678.681,7677.419,7677.431,0.04589999982272275
2026.08.25 23:15:00,7677.551,7677.666,7673.663,7673.684,0.0550799997872673
2026.08.25 23:30:00,7673.934,7674.178,7670.178,7670.919,0.07649999970453791
2026.08.25 23:45:00,7670.801,7670.801,7666.669,7667.931,0.23459999909391627
2026.08.26 00:00:00,7667.542,7670.301,7665.425,7667.422,0.8103899968700716
2026.08.26 00:15:00,7667.304,7671.934,7665.295,7666.792,0.4110599984123837
2026.08.26 00:30:00,7666.681,7667.184,7662.416,7663.913,0.37076999856799375
2026.08.26 00:45:00,7663.795,7665.181,7659.666,7660.175,0.3699699986464111
2026.08.26 01:00:00,7659.979,7664.163,7659.663,7662.681,0.4391099983040476
2026.08.26 01:15:00,7662.599,7663.304,7658.919,7659.419,0.2912099988752743
2026.08.26 01:30:00,7659.786,7660.681,7656.913,7659.172,0.4003499984537484
2026.08.26 01:45:00,7659.283,7660.479,7657.919,7660.419,0.26519999897573143
2026.08.26 02:00:00,7660.663,7661.925,7658.163,7660.922,0.21980999915103894
2026.08.26 02:15:00,7661.048,7664.801,7660.801,7664.729,0.1565699993952876
2026.08.26 02:30:00,7664.533,7670.979,7664.419,7670.931,0.1866599992790725
2026.08.26 02:45:00,7670.678,7673.229,7670.184,7671.795,0.17747999931452796
2026.08.26 03:00:00,7671.925,7674.166,7670.913,7674.036,0.1672799993539229
2026.08.26 03:15:00,7673.928,7674.099,7671.169,7671.419,0.1285199995036237
2026.08.26 03:30:00,7671.286,7674.428,7670.431,7673.666,0.24530999905255158
2026.08.26 03:45:00,7673.419,7677.979,7673.413,7675.675,0.24683999904664233
2026.08.26 04:00:00,7675.804,7677.666,7675.036,7676.479,0.1769699993164977
2026.08.26 04:15:00,7676.663,7677.184,7675.413,7675.979,0.1121999995666556
2026.08.26 04:30:00,7675.798,7676.419,7673.169,7673.178,0.11627999955089763
2026.08.26 04:45:00,7673.295,7673.416,7668.184,7669.295,0.22450999917055015
2026.08.26 05:00:00,7669.413,7673.669,7669.169,7671.922,0.3365999986999668
2026.08.26 05:15:00,7672.045,7672.425,7669.919,7672.039,0.3172199987748172
2026.08.26 05:30:00,7672.169,7673.681,7671.163,7672.042,0.3065099988161819
2026.08.26 05:45:00,7671.919,7671.979,7669.913,7671.169,0.26162999898951966
2026.08.26 06:00:00,7671.292,7672.229,7666.669,7668.681,0.6687300131306984
2026.08.26 06:15:00,7668.536,7669.931,7666.536,7668.672,0.5911500116926618
2026.08.26 06:30:00,7668.536,7674.672,7667.175,7674.672,0.5428500107373111
2026.08.26 06:45:00,7674.419,7676.979,7671.663,7674.479,0.5418000107165426
2026.08.26 07:00:00,7674.054,7674.979,7668.413,7673.729,0.9681000191485509
2026.08.26 07:15:00,7673.931,7674.663,7668.419,7668.931,0.8095500160125084
2026.08.26 07:30:00,7669.048,7670.479,7666.663,7669.479,0.8290500164730474
2026.08.26 07:45:00,7669.172,7672.479,7668.684,7671.931,0.6636000131256878
2026.08.26 08:00:00,7671.789,7676.229,7669.729,7671.181,0.9438000186928548
2026.08.26 08:15:00,7671.479,7674.979,7668.925,7674.925,0.8358000165317208
2026.08.26 08:30:00,7675.172,7677.184,7671.979,7676.178,0.6814500134787522
2026.08.26 08:45:00,7675.919,7676.181,7671.675,7674.672,0.474600009387359
2026.08.26 09:00:00,7674.783,7675.792,7671.922,7672.416,0.6069000120041892
2026.08.26 09:15:00,7672.536,7673.175,7669.166,7670.925,0.5607000112649985
2026.08.26 09:30:00,7671.054,7673.681,7671.036,7672.666,0.4326000085566193
2026.08.26 09:45:00,7672.428,7675.434,7672.428,7674.925,0.3528000069782138
2026.08.26 10:00:00,7675.166,7675.181,7670.163,7670.422,0.3843000076012686
2026.08.26 10:15:00,7670.681,7672.422,7669.672,7669.675,0.4273500084527768
2026.08.26 10:30:00,7669.786,7676.099,7667.919,7673.431,0.4620000091381371
2026.08.26 10:45:00,7673.295,7674.925,7672.169,7673.048,0.3123000062769279
2026.08.26 11:00:00,7673.295,7676.979,7672.925,7676.181,0.6132000121288002
2026.08.26 11:15:00,7675.672,7680.169,7673.916,7675.928,0.48510000959504396
2026.08.26 11:30:00,7676.033,7677.931,7669.931,7672.229,0.5901000116718933
2026.08.26 11:45:00,7672.289,7674.229,7668.922,7673.684,0.7161000141641125
2026.08.26 12:00:00,7673.931,7674.229,7671.413,7673.795,1.3744500271859579
2026.08.26 12:15:00,7673.913,7682.292,7671.039,7681.936,1.4094000274781138
2026.08.26 12:30:00,7682.289,7682.692,7665.786,7666.919,4.549063090601635
2026.08.26 12:45:00,7667.163,7670.229,7662.919,7665.425,2.8606500566238537
2026.08.26 13:00:00,7665.292,7668.184,7662.913,7667.919,1.8711000370094553
2026.08.26 13:15:00,7668.051,7668.428,7664.175,7664.675,1.7353500344324857
2026.08.26 13:30:00,7664.479,7683.678,7664.479,7681.684,6.5824501272290945
2026.08.26 13:45:00,7681.599,7687.434,7674.663,7687.425,4.039050076506101
2026.08.26 14:00:00,7687.181,7687.928,7679.163,7680.048,3.0142500592628494
2026.08.26 14:15:00,7680.229,7681.672,7666.434,7668.928,3.5590500690741464
2026.08.26 14:30:00,7668.431,7674.166,7667.283,7671.855,3.028500053449534
2026.08.26 14:45:00,7672.099,7677.349,7668.863,7676.538,2.226900035981089
2026.08.26 15:00:00,7676.776,7682.644,7676.279,7680.605,2.22390002629254
2026.08.26 15:15:00,7680.409,7680.659,7673.341,7676.189,2.31390004476998
2026.08.26 15:30:00,7676.316,7679.229,7668.722,7678.481,2.2275000389199704
2026.08.26 15:45:00,7678.279,7681.005,7670.919,7671.109,2.8207500528078526
2026.08.26 16:00:00,7670.919,7672.159,7666.559,7668.214,2.5645500499522313
2026.08.26 16:15:00,7668.446,7669.239,7665.172,7665.646,1.3515000259503722
2026.08.26 16:30:00,7665.399,7667.598,7656.903,7657.671,1.6236000303179026
2026.08.26 16:45:00,7657.849,7665.184,7657.169,7664.953,1.7694000304909423
2026.08.26 17:00:00,7664.769,7669.208,7663.453,7669.208,1.3819500226527452
2026.08.26 17:15:00,7669.443,7674.812,7669.443,7674.109,1.4173500187462196
2026.08.26 17:30:00,7674.308,7676.014,7672.323,7674.361,1.1560500194318593
2026.08.26 17:45:00,7674.602,7676.339,7672.099,7674.361,0.9972000184934586
2026.08.26 18:00:00,7674.222,7676.279,7671.533,7672.013,1.0789500153623521
2026.08.26 18:15:00,7671.775,7677.589,7671.275,7673.885,1.1090000160038471
2026.08.26 18:30:00,7673.623,7676.715,7673.028,7676.529,0.8644500152440742
2026.08.26 18:45:00,7676.779,7684.369,7676.779,7683.052,1.5831000207690522
2026.08.26 19:00:00,7683.359,7690.982,7682.545,7687.389,1.6599000291898847
2026.08.26 19:15:00,7687.645,7690.311,7685.789,7686.642,1.155000014230609
2026.08.26 19:30:00,7686.506,7686.909,7683.493,7684.471,1.2564000157872215
2026.08.26 19:45:00,7684.203,7689.439,7672.383,7677.593,3.0486000335076824
2026.08.26 20:00:00,7677.346,7689.088,7675.851,7687.933,0.8800900025526062
2026.08.26 22:00:00,7708.863,7721.113,7708.239,7719.504,0.7440199972043047
2026.08.26 22:15:00,7719.375,7724.733,7717.613,7724.372,0.34934999865072314
2026.08.26 22:30:00,7724.116,7727.429,7723.616,7727.429,0.19512999923608731
2026.08.26 22:45:00,7727.131,7727.363,7721.866,7722.378,0.18512999928498175
2026.08.26 23:00:00,7722.179,7723.366,7720.366,7721.242,0.1596299993834691
2026.08.26 23:15:00,7721.363,7722.134,7719.619,7720.483,0.11729999954695813
2026.08.26 23:30:00,7720.619,7721.631,7719.739,7720.384,0.08669999966514297
2026.08.26 23:45:00,7720.119,7725.501,7720.119,7724.992,0.31874999876890797
