ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
300,1,11,1689165000000,1689182460000,5.0,773.5,-10.0,true,146.21,1488.99,53899.625,false,false,false,15216.0,15294.75,true,false,4.0,2
307,1,11,1689192000000,1689221580000,5.0,773.5,-10.0,true,89.6,787.51,54673.125,false,false,false,15311.999,15390.75,true,false,4.0,3
316,1,11,1689235200000,1689255300000,5.0,773.9,-10.0,true,58.899998,787.91003,55447.023,false,false,false,15385.959,15464.75,true,false,4.0,2
323,1,11,1689264000000,1689278400000,5.0,736.4,-10.0,true,61.7,1100.7,56183.426,false,false,false,15494.459,15569.5,true,false,4.0,2
328,1,11,1689307200000,1689328260000,5.0,-265.1,-10.0,true,258.2,140.1,55918.324,false,false,false,15586.609,15561.5,true,false,4.0,2
335,1,11,1689336660000,1689350400000,5.0,948.2,-10.0,true,220.81,1367.89,56866.523,false,false,false,15586.5,15682.719,true,false,4.0,2
348,1,11,1689616140000,1689624000000,5.0,271.0,-10.0,true,85.909996,655.39,57137.523,false,false,false,15682.75,15711.25,true,false,4.0,2
353,1,11,1689710400000,1689780840000,5.0,774.1,-10.0,true,280.7,788.11,57911.625,false,false,false,15841.939,15920.75,true,false,4.0,5
366,1,11,1689782400000,1689796800000,5.0,-686.8,-10.0,true,1142.2,361.8,57224.824,false,false,false,15897.029,15829.75,true,false,4.0,2
461,2,11,1695737040000,1695758400000,3.0,303.5,-6.0,true,264.534,568.266,57528.324,false,false,false,14598.75,14546.5,false,true,4.0,3
519,2,11,1698307200000,1698322620000,3.0,-295.43,-6.0,true,388.02,37.44,57232.89,false,false,false,14215.179,14262.75,false,true,4.0,2
577,1,11,1699952940000,1699964700000,5.0,-264.0,-10.0,true,346.40997,57.89,56968.89,false,false,false,15537.0,15512.0,true,false,4.0,2
584,1,11,1699992000000,1700048460000,5.0,772.63,-10.0,true,271.88,786.63,57741.516,false,false,false,15821.337,15900.0,true,false,4.0,4
595,1,11,1700049600000,1700064300000,5.0,-263.1,-10.0,true,665.4,740.4,57478.414,false,false,false,15901.659,15876.75,true,false,4.0,2
614,1,11,1700490840000,1700503380000,5.0,773.5,-10.0,true,231.21,787.5,58251.914,false,false,false,15902.5,15981.25,true,false,4.0,2
621,1,11,1700510400000,1700560860000,5.0,-263.78,-10.0,true,249.79001,267.7,57988.14,false,false,false,16037.229,16012.25,true,false,4.0,4
674,1,11,1702065600000,1702065600000,5.0,-72.0,-10.0,true,62.0,0.0,57916.14,false,false,false,16096.799,16091.0,true,false,4.0,0
679,1,11,1702310400000,1702324800000,5.0,448.0,-10.0,true,556.89996,685.5,58364.14,false,false,false,16164.049,16210.25,true,false,4.0,2
684,1,11,1702353600000,1702389300000,5.0,-262.87,-10.0,true,248.89,775.5,58101.266,false,false,false,16241.889,16217.0,true,false,4.0,3
693,1,11,1702411200000,1702475460000,5.0,772.8,-10.0,true,52.399998,786.81,58874.066,false,false,false,16324.819,16403.5,true,false,4.0,5
706,1,11,1702483200000,1702497600000,5.0,1415.43,-10.0,true,531.1,1619.4,60289.49,false,false,false,16408.559,16551.5,true,false,4.0,2
711,1,11,1702526400000,1702544520000,5.0,-263.87,-10.0,true,249.89,226.7,60025.613,false,false,false,16641.738,16616.75,true,false,4.0,2
718,1,11,1702562940000,1702569600000,5.0,-444.4,-10.0,true,890.11,174.19,59581.215,false,false,false,16641.25,16598.209,true,false,4.0,2
731,1,11,1702653360000,1702662360000,5.0,-264.0,-10.0,true,250.0,312.39,59317.215,false,false,false,16641.25,16616.25,true,false,4.0,2
738,1,11,1702877340000,1702886460000,5.0,-264.0,-10.0,true,250.0,7.4900002,59053.215,false,false,false,16644.25,16619.25,true,false,4.0,2
745,1,11,1702929600000,1702944000000,5.0,-400.5,-10.0,true,481.8,109.6,58652.715,false,false,false,16753.44,16714.79,true,false,4.0,2
755,1,11,1702986720000,1703016000000,5.0,383.5,-10.0,true,158.91,517.49,59036.215,false,false,false,16752.25,16792.0,true,false,4.0,4
764,1,11,1703044800000,1703059920000,5.0,-264.9,-10.0,true,250.89001,68.0,58771.316,false,false,false,16829.09,16804.0,true,false,4.0,2
774,1,11,1703736000000,1703775900000,5.0,-262.8,-10.0,true,248.79,207.6,58508.516,false,false,false,16947.629,16922.75,true,false,4.0,3
822,1,11,1705665600000,1705680060000,5.0,-264.67,-10.0,true,772.94,102.95999,58243.84,false,false,false,17117.068,17092.0,true,false,4.0,2
829,1,11,1705694400000,1705694400000,5.0,-72.47,-10.0,true,62.39,13.28,58171.363,false,false,false,17300.848,17295.0,true,false,4.0,0
834,1,11,1705896000000,1705910880000,5.0,-265.1,-10.0,true,251.09,97.62,57906.266,false,false,false,17419.36,17394.25,true,false,4.0,2
841,1,11,1705925100000,1705939200000,5.0,-1009.08,-10.0,true,1110.41,333.59003,56897.19,false,false,false,17419.25,17319.742,true,false,4.0,2
854,1,11,1706043600000,1706079060000,5.0,773.5,-10.0,true,339.18,787.5,57670.69,false,false,false,17419.25,17498.0,true,false,4.0,3
