"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 3.3.135_BASE";"APROBADO";"0.52";"MNQ";"M240";"15959.28";"";"185";"1.39";"0.86";"0.23";"15.96";"0.69";"8.48";"6443.02";"0.67";"2.48";"1.39";"766.65";"367.32";"2.39";"2.08";"2.21";"0.45";"0.33";"4745.23";"";"33";"1.51";"3.47";"0.28";"9.49";"0.58";"0.0";"4201.74";"0.83";"1.13";"1.16";"939.46";"519.26";"1.93";"1.78";"1.85";"0.3"
"Strategy 3.3.135_EXIT90";"APROBADO";"0.51";"MNQ";"M240";"14651.8";"";"186";"1.36";"0.8";"0.21";"14.65";"0.69";"9.31";"6479.7";"0.69";"2.26";"1.28";"728.58";"370.18";"2.38";"2.06";"2.19";"0.45";"0.32";"4220.23";"";"33";"1.45";"3.26";"0.25";"8.44";"0.57";"0.0";"4201.74";"0.83";"1.0";"1.03";"904.46";"519.26";"1.93";"1.78";"1.85";"0.3"
"Strategy 3.3.135_EXIT110";"APROBADO";"0.54";"MNQ";"M240";"16892.34";"";"182";"1.42";"0.91";"0.26";"16.89";"0.71";"7.98";"5918.02";"0.64";"2.85";"1.62";"806.21";"363.5";"2.45";"2.1";"2.24";"0.45";"0.34";"5270.23";"";"33";"1.56";"3.66";"0.31";"10.54";"0.59";"0.0";"4201.74";"0.83";"1.25";"1.29";"974.46";"519.26";"2.0";"1.78";"1.88";"0.3"
