ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade,close_type,stop_loss,take_profit,exit_index
1,1,11,1673356500000,1673361240000,4.0,969.62,-8.0,true,185.344,981.624,50969.62,false,false,false,11041.297,11164.0,true,false,4.0,6,3,11008.797,11164.0,-1
27,1,11,1673459580000,1673530140000,4.0,970.0,-8.0,true,177.288,982.0,51939.62,false,false,false,11334.0,11456.75,true,false,4.0,72,3,11301.5,11456.75,-1
253,1,11,1673549280000,1673554140000,4.0,-258.0,-8.0,true,246.0,243.272,51681.62,false,false,false,11471.75,11441.0,true,false,4.0,6,2,11439.25,11594.5,-1
324,1,11,1674485100000,1674487500000,4.0,969.86,-8.0,true,2.0,981.848,52651.48,false,false,false,11674.269,11797.0,true,false,4.0,3,3,11641.769,11797.0,-1
338,1,11,1674489600000,1674500460000,4.0,521.6,-8.0,true,2.0,896.0,53173.08,false,false,false,11809.049,11875.75,true,false,4.0,13,2,11776.549,11931.75,-1
397,1,11,1674742500000,1674744600000,4.0,-220.32,-8.0,true,208.312,574.08,52952.76,false,false,false,11944.539,11918.5,true,false,4.0,3,2,11912.039,12067.25,-1
408,1,11,1674746160000,1674747480000,4.0,-272.0,-8.0,true,260.0,264.792,52680.76,false,false,false,11957.75,11925.25,true,false,4.0,2,2,11925.25,12080.5,-1
454,1,11,1675292400000,1675336080000,4.0,243.04,-8.0,true,211.2,626.24,52923.8,false,false,false,12475.119,12507.0,true,false,4.0,49,2,12442.619,12597.75,-1
603,1,11,1675351020000,1675355640000,4.0,970.0,-8.0,true,12.168,982.0,53893.8,false,false,false,12656.75,12779.5,true,false,4.0,6,3,12624.25,12779.5,-1
629,1,11,1675358100000,1675365000000,4.0,496.0,-8.0,true,158.968,953.592,54389.8,false,false,false,12761.5,12825.0,true,false,4.0,8,2,12729.0,12884.25,-1
