"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 4.41.106_BASE";"APROBADO";"0.74";"MYM";"M60";"7640.69";"";"114";"2.93";"1.47";"1.47";"7.64";"0.66";"0.0";"1120.9";"0.31";"6.82";"3.61";"429.5";"45.47";"26.07";"1.01";"6.95";"1.27";"0.53";"3601.16";"";"31";"4.08";"1.8";"2.58";"7.2";"0.64";"0.0";"350.75";"0.19";"10.27";"10.75";"954.28";"45.01";"22.8";"1.85";"5.23";"0.3"
"Strategy 4.41.106_EXIT90";"APROBADO";"0.74";"MYM";"M60";"7650.69";"";"114";"2.93";"1.48";"1.48";"7.65";"0.66";"0.0";"1120.9";"0.31";"6.83";"3.62";"429.87";"45.47";"25.41";"1.01";"6.79";"1.27";"0.54";"3848.66";"";"31";"4.29";"1.88";"2.76";"7.7";"0.68";"0.0";"350.75";"0.19";"10.97";"11.67";"1003.78";"45.01";"22.6";"1.85";"5.19";"0.22"
"Strategy 4.41.106_EXIT110";"APROBADO";"0.74";"MYM";"M60";"7692.69";"";"114";"2.94";"1.47";"1.48";"7.69";"0.65";"0.0";"1120.9";"0.31";"6.86";"3.64";"431.42";"45.47";"26.7";"1.01";"7.1";"1.27";"0.54";"3896.16";"";"31";"4.33";"1.81";"2.79";"7.79";"0.63";"0.0";"350.75";"0.19";"11.11";"11.8";"1013.28";"45.01";"23.2";"1.85";"5.29";"0.3"
