ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade,close_type,stop_loss,take_profit,exit_index
7,1,11,1682660280000,1682668800000,5.0,-355.7,-10.0,true,515.41003,26.49,49644.3,false,false,false,13153.75,13119.579,true,false,4.0,2,2,13128.75,13224.75,-1
14,1,11,1682909220000,1682928900000,5.0,-264.0,-10.0,true,250.0,395.49,49380.3,false,false,false,13249.25,13224.25,true,false,4.0,3,2,13224.25,13320.25,-1
50,1,11,1683734400000,1683766320000,5.0,697.2,-10.0,true,1035.12,791.2,50077.5,false,false,false,13305.879,13377.0,true,false,4.0,3,3,13280.879,13377.0,-1
59,1,11,1683777600000,1683804000000,5.0,-264.7,-10.0,true,250.69,297.80002,49812.8,false,false,false,13371.319,13346.25,true,false,4.0,2,2,13346.319,13442.25,-1
69,1,11,1683849600000,1683900060000,5.0,-264.17,-10.0,true,250.18999,387.8,49548.625,false,false,false,13394.269,13369.25,true,false,4.0,4,2,13369.269,13465.25,-1
95,1,11,1684244520000,1684336680000,5.0,696.0,-10.0,true,318.71,710.0,50244.625,false,false,false,13428.5,13499.5,true,false,4.0,7,3,13403.5,13499.5,-1
112,1,11,1684387020000,1684418400000,5.0,697.2,-10.0,true,176.70999,711.19006,50941.824,false,false,false,13587.75,13658.869,true,false,4.0,3,3,13562.75,13658.75,-1
121,1,11,1684425600000,1684440000000,5.0,695.42,-10.0,true,688.5,758.38,51637.25,false,false,false,13771.559,13842.5,true,false,4.0,2,3,13746.559,13842.5,-1
128,1,11,1684454400000,1684476120000,5.0,-263.6,-10.0,true,249.59,125.9,51373.65,false,false,false,13875.209,13850.25,true,false,4.0,2,2,13850.209,13946.25,-1
141,1,11,1684800000000,1684825020000,5.0,-263.37,-10.0,true,249.37,338.62,51110.273,false,false,false,13888.937,13864.0,true,false,4.0,2,2,13863.937,13960.0,-1
154,1,11,1685016180000,1685031780000,5.0,696.0,-10.0,true,829.31,710.0,51806.273,false,false,false,13888.75,13959.75,true,false,4.0,2,3,13863.75,13959.75,-1
164,1,11,1685102400000,1685113200000,5.0,2340.9,-10.0,true,518.10004,2403.48,54147.176,false,false,false,13990.259,14225.75,true,false,4.0,1,16,13965.259,14061.25,-1
169,1,11,1685116800000,1685131980000,5.0,696.1,-10.0,true,72.0,818.1,54843.273,false,false,false,14247.989,14319.0,true,false,4.0,2,3,14222.989,14319.0,-1
