"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 4.8.127_BASE";"APROBADO";"0.5";"MNQ";"M5";"23367.05";"";"453";"1.32";"1.42";"0.2";"23.37";"0.77";"0.0";"4163.19";"0.6";"5.61";"2.85";"564.64";"257.52";"59.6";"21.11";"35.62";"0.07";"0.47";"10078.93";"";"122";"1.37";"1.64";"0.24";"20.16";"0.77";"0.0";"3016.1";"0.54";"3.34";"4.05";"868.56";"345.18";"36.14";"17.75";"24.23";"0.07"
"Strategy 4.8.127_NATIVE1";"APROBADO";"0.47";"MNQ";"M5";"20271.1";"";"449";"1.26";"1.21";"0.15";"20.27";"0.79";"0.0";"4328.19";"0.67";"4.68";"2.89";"552.35";"292.19";"61.36";"22.78";"38.22";"0.07";"0.49";"11972.76";"";"121";"1.44";"1.89";"0.27";"23.95";"0.84";"0.0";"3166.1";"0.59";"3.78";"4.75";"875.07";"360.59";"37.6";"18.3";"25.48";"0.07"
"Strategy 4.8.127_NATIVE2";"APROBADO";"0.5";"MNQ";"M5";"23367.05";"";"453";"1.32";"1.42";"0.2";"23.37";"0.77";"0.0";"4163.19";"0.6";"5.61";"2.85";"564.64";"257.52";"59.6";"21.11";"35.62";"0.07";"0.47";"10078.93";"";"122";"1.37";"1.64";"0.24";"20.16";"0.77";"0.0";"3016.1";"0.54";"3.34";"4.05";"868.56";"345.18";"36.14";"17.75";"24.23";"0.07"
