"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 4.41.106_BASE";"APROBADO";"0.75";"MYM";"M60";"8972.25";"";"114";"3.12";"1.53";"1.6";"8.97";"0.65";"0.0";"1220.19";"0.33";"7.35";"3.93";"471.5";"49.18";"23.61";"1.06";"6.6";"1.27";"0.53";"3448.99";"";"31";"3.96";"1.77";"2.48";"6.9";"0.63";"0.0";"344.69";"0.19";"10.01";"10.45";"922.98";"44.84";"21.8";"1.65";"4.9";"0.3"
"Strategy 4.41.106_EXIT90";"APROBADO";"0.75";"MYM";"M60";"8826.91";"";"114";"3.08";"1.54";"1.57";"8.83";"0.66";"0.0";"1226.85";"0.33";"7.19";"3.85";"466.76";"49.33";"22.96";"1.06";"6.44";"1.27";"0.54";"3885.31";"";"31";"4.33";"1.91";"2.8";"7.77";"0.68";"0.0";"344.69";"0.19";"11.27";"11.95";"1010.24";"44.84";"21.6";"1.65";"4.87";"0.22"
"Strategy 4.41.106_EXIT110";"APROBADO";"0.75";"MYM";"M60";"9170.71";"";"114";"3.16";"1.52";"1.63";"9.17";"0.64";"0.0";"1226.85";"0.33";"7.48";"3.99";"479.08";"49.34";"24.21";"1.06";"6.75";"1.27";"0.53";"3732.54";"";"31";"4.19";"1.78";"2.68";"7.47";"0.62";"0.0";"344.69";"0.19";"10.83";"11.32";"980.21";"44.94";"22.2";"1.65";"4.97";"0.3"
