"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 3.3.135_BASE";"APROBADO";"0.6";"MNQ";"M240";"24261.77";"";"184";"1.62";"1.49";"0.37";"24.26";"0.73";"4.6";"4315.37";"0.69";"5.62";"3.43";"843.18";"357.58";"2.72";"2.45";"2.56";"0.22";"0.44";"11555.19";"";"38";"2.5";"4.84";"0.79";"23.11";"0.74";"0.0";"1540.87";"0.9";"7.5";"8.59";"1069.46";"384.75";"1.83";"1.8";"1.82";"0.0"
"Strategy 3.3.135_NATIVE2";"APROBADO";"0.6";"MNQ";"M240";"25858.91";"";"196";"1.72";"1.58";"0.37";"25.86";"0.76";"5.48";"4177.87";"0.96";"6.19";"3.81";"643.09";"358.78";"2.48";"2.15";"2.31";"0.07";"0.45";"12550.18";"";"38";"2.93";"5.37";"0.91";"25.1";"0.74";"0.0";"1540.87";"1.11";"8.14";"9.51";"953.45";"362.16";"1.85";"1.78";"1.82";"0.0"
"Strategy 3.3.135_NATIVE1";"APROBADO";"0.58";"MNQ";"M240";"27226.1";"";"206";"1.74";"1.69";"0.34";"27.23";"0.77";"6.51";"4051.37";"1.19";"6.72";"4.21";"570.7";"390.34";"2.34";"1.98";"2.17";"0.0";"0.45";"12550.18";"";"38";"2.93";"5.37";"0.91";"25.1";"0.74";"0.0";"1540.87";"1.11";"8.14";"9.51";"953.45";"362.16";"1.85";"1.78";"1.82";"0.0"
