ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade,close_type,stop_loss,take_profit,exit_index
308,1,11,1686787200000,1686805380000,5.0,-264.17,-10.0,true,483.0,48.0,56305.176,false,false,false,15018.019,14993.0,true,false,4.0,2,2,14993.019,15096.75,-1
315,1,11,1686859200000,1686874020000,5.0,-264.7,-10.0,true,260.7,67.8,56040.477,false,false,false,15189.319,15164.25,true,false,4.0,2,2,15164.319,15268.0,-1
355,1,11,1688371500000,1688385600000,5.0,-421.6,-10.0,true,424.71002,130.69,55618.875,false,false,false,15216.0,15175.239,true,false,4.0,2,2,15191.0,15294.75,-1
380,1,11,1688751000000,1688751000000,5.0,-31.5,-10.0,true,37.809998,0.89,55587.375,false,false,false,15216.0,15214.25,true,false,4.0,0,16,15191.0,15294.75,-1
385,1,11,1689165000000,1689182460000,5.0,773.5,-10.0,true,146.21,1488.99,56360.875,false,false,false,15216.0,15294.75,true,false,4.0,2,3,15191.0,15294.75,-1
393,1,11,1689192000000,1689220800000,5.0,458.5,-10.0,true,89.6,519.9,56819.375,false,false,false,15311.999,15359.25,true,false,4.0,3,19,15286.999,15390.75,-1
401,1,11,1689235200000,1689255300000,5.0,773.9,-10.0,true,58.899998,787.91003,57593.273,false,false,false,15385.959,15464.75,true,false,4.0,2,3,15360.959,15464.75,-1
409,1,11,1689264000000,1689278400000,5.0,773.9,-10.0,true,61.7,1100.7,58367.176,false,false,false,15494.459,15573.25,true,false,4.0,2,3,15469.459,15573.25,-1
417,1,11,1689292800000,1689317880000,5.0,-124.5,-10.0,true,288.2,205.40001,58242.676,false,false,false,15572.549,15561.5,true,false,4.0,2,2,15547.549,15651.25,-1
425,1,11,1689336660000,1689346800000,5.0,698.5,-10.0,true,220.81,1367.89,58941.176,false,false,false,15586.5,15657.75,true,false,4.0,1,16,15561.5,15665.25,-1
430,1,11,1689350400000,1689364800000,5.0,-1145.5,-10.0,true,1512.6,19.3,57795.676,false,false,false,15682.969,15569.819,true,false,4.0,2,2,15657.969,15761.75,-1
443,1,11,1689616140000,1689633420000,5.0,26.0,-10.0,true,85.909996,655.39,57821.676,false,false,false,15682.75,15686.75,true,false,4.0,2,2,15657.75,15761.5,-1
454,1,11,1689710400000,1689739200000,5.0,-130.9,-10.0,true,280.7,0.0,57690.773,false,false,false,15841.939,15830.25,true,false,4.0,3,19,15816.939,15920.75,-1
461,1,11,1689754020000,1689782400000,5.0,531.0,-10.0,true,106.61,785.58997,58221.773,false,false,false,15842.25,15896.75,true,false,4.0,3,19,15817.25,15921.0,-1
592,2,11,1695737040000,1695758400000,3.0,303.5,-6.0,true,264.534,568.266,58525.273,false,false,false,14598.75,14546.5,false,true,4.0,3,19,14646.25,14480.0,-1
656,2,11,1698307200000,1698322620000,3.0,-295.43,-6.0,true,388.02,37.44,58229.84,false,false,false,14215.179,14262.75,false,true,4.0,2,2,14262.679,14096.5,-1
723,1,11,1699952940000,1699964700000,5.0,-264.0,-10.0,true,346.40997,57.89,57965.84,false,false,false,15537.0,15512.0,true,false,4.0,2,2,15512.0,15615.75,-1
730,1,11,1699992000000,1700020800000,5.0,337.63,-10.0,true,271.88,397.52,58303.465,false,false,false,15821.337,15856.5,true,false,4.0,3,19,15796.337,15900.0,-1
738,1,11,1700035440000,1700055000000,5.0,773.5,-10.0,true,80.31,787.5,59076.965,false,false,false,15856.25,15935.0,true,false,4.0,2,3,15831.25,15935.0,-1
764,1,11,1700490840000,1700503380000,5.0,773.5,-10.0,true,231.21,787.5,59850.465,false,false,false,15902.5,15981.25,true,false,4.0,2,3,15877.5,15981.25,-1
772,1,11,1700510400000,1700539200000,5.0,158.72,-10.0,true,207.70001,267.7,60009.19,false,false,false,16037.229,16054.5,true,false,4.0,3,19,16012.229,16116.0,-1
840,1,11,1702310400000,1702339200000,5.0,630.5,-10.0,true,556.89996,685.5,60639.69,false,false,false,16164.049,16228.5,true,false,4.0,3,19,16139.049,16242.75,-1
848,1,11,1702353600000,1702382400000,5.0,-47.87,-10.0,true,53.699997,244.0,60591.816,false,false,false,16241.889,16238.5,true,false,4.0,3,19,16216.889,16320.75,-1
856,1,11,1702411200000,1702440000000,5.0,540.3,-10.0,true,52.399998,659.0,61132.117,false,false,false,16324.819,16380.25,true,false,4.0,3,19,16299.819,16403.5,-1
864,1,11,1702454460000,1702483200000,5.0,196.0,-10.0,true,172.21,463.59003,61328.117,false,false,false,16387.25,16408.25,true,false,4.0,3,19,16362.25,16466.0,-1
871,1,11,1702512000000,1702540800000,5.0,349.7,-10.0,true,2.5,695.80005,61677.816,false,false,false,16596.129,16632.5,true,false,4.0,3,19,16571.129,16675.0,-1
879,1,11,1702562940000,1702569600000,5.0,-444.4,-10.0,true,890.11,174.19,61233.414,false,false,false,16641.25,16598.209,true,false,4.0,2,2,16616.25,16720.0,-1
892,1,11,1702653360000,1702653360000,5.0,-44.0,-10.0,true,30.0,3.49,61189.414,false,false,false,16641.25,16638.25,true,false,4.0,0,16,16616.25,16720.0,-1
900,1,11,1702877340000,1702886460000,5.0,-264.0,-10.0,true,250.0,7.4900002,60925.414,false,false,false,16644.25,16619.25,true,false,4.0,2,2,16619.25,16723.0,-1
907,1,11,1702929600000,1702944000000,5.0,-400.5,-10.0,true,481.8,109.6,60524.914,false,false,false,16753.44,16714.79,true,false,4.0,2,2,16728.44,16832.25,-1
917,1,11,1702986720000,1703001600000,5.0,398.5,-10.0,true,158.91,450.58997,60923.414,false,false,false,16752.25,16793.5,true,false,4.0,3,19,16727.25,16831.0,-1
924,1,11,1703016000000,1703044800000,5.0,348.5,-10.0,true,186.01,432.09,61271.914,false,false,false,16792.5,16828.75,true,false,4.0,3,19,16767.5,16871.25,-1
938,1,11,1703721600000,1703750400000,5.0,317.82,-10.0,true,6.9,341.69998,61589.74,false,false,false,16925.318,16958.5,true,false,4.0,3,19,16900.318,17004.0,-1
946,1,11,1703765880000,1703779260000,5.0,-264.0,-10.0,true,454.81,106.39,61325.74,false,false,false,16957.75,16932.75,true,false,4.0,2,2,16932.75,17036.5,-1
