ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade,close_type,stop_loss,take_profit,exit_index
7,1,11,1682660280000,1682668800000,5.0,-355.7,-10.0,true,515.41003,26.49,49644.3,false,false,false,13153.75,13119.579,true,false,4.0,2,2,13128.75,13232.5,-1
14,1,11,1682909220000,1682928540000,5.0,-159.0,-10.0,true,145.0,395.49,49485.3,false,false,false,13249.25,13234.75,true,false,4.0,3,2,13224.25,13328.0,-1
52,1,11,1683734400000,1683791160000,5.0,774.7,-10.0,true,1035.12,791.2,50260.0,false,false,false,13305.879,13384.75,true,false,4.0,4,3,13280.879,13384.75,-1
66,1,11,1683792000000,1683806400000,5.0,-265.3,-10.0,true,377.3,217.4,49994.7,false,false,false,13379.359,13354.229,true,false,4.0,2,2,13354.359,13458.0,-1
73,1,11,1683849600000,1683894120000,5.0,5.82,-10.0,true,17.4,387.8,50000.523,false,false,false,13394.269,13396.25,true,false,4.0,4,2,13369.269,13473.0,-1
102,1,11,1684244520000,1684260420000,5.0,351.0,-10.0,true,318.71,707.59,50351.523,false,false,false,13428.5,13465.0,true,false,4.0,2,2,13403.5,13507.25,-1
122,1,11,1684387020000,1684418760000,5.0,773.5,-10.0,true,176.70999,787.5,51125.023,false,false,false,13587.75,13666.5,true,false,4.0,3,3,13562.75,13666.5,-1
133,1,11,1684425600000,1684447200000,5.0,772.92,-10.0,true,688.5,786.91003,51897.95,false,false,false,13771.559,13850.25,true,false,4.0,2,3,13746.559,13850.25,-1
141,1,11,1684454400000,1684476120000,5.0,-263.6,-10.0,true,249.59,125.9,51634.35,false,false,false,13875.209,13850.25,true,false,4.0,2,2,13850.209,13954.0,-1
154,1,11,1684800000000,1684825020000,5.0,-263.37,-10.0,true,249.37,338.62,51370.977,false,false,false,13888.937,13864.0,true,false,4.0,2,2,13863.937,13967.75,-1
167,1,11,1685016180000,1685037600000,5.0,773.5,-10.0,true,829.31,787.5,52144.477,false,false,false,13888.75,13967.5,true,false,4.0,2,3,13863.75,13967.5,-1
178,1,11,1685102400000,1685113200000,5.0,2340.9,-10.0,true,518.10004,2403.48,54485.375,false,false,false,13990.259,14225.75,true,false,4.0,1,16,13965.259,14069.0,-1
183,1,11,1685116800000,1685132040000,5.0,773.6,-10.0,true,72.0,818.1,55258.977,false,false,false,14247.989,14326.75,true,false,4.0,2,3,14222.989,14326.75,-1
191,1,11,1685318400000,1685332920000,5.0,-264.48,-10.0,true,304.78,283.5,54994.5,false,false,false,14377.547,14352.5,true,false,4.0,2,2,14352.547,14456.25,-1
201,1,11,1685430540000,1685437920000,5.0,773.5,-10.0,true,206.01,787.5,55768.0,false,false,false,14377.0,14455.75,true,false,4.0,2,3,14352.0,14455.75,-1
209,1,11,1685448000000,1685462400000,5.0,-733.3,-10.0,true,1301.88,385.7,55034.7,false,false,false,14491.327,14419.397,true,false,4.0,2,2,14466.327,14570.0,-1
234,1,11,1685696160000,1685709000000,5.0,-9.0,-10.0,true,11.91,380.99,55025.7,false,false,false,14491.0,14491.5,true,false,4.0,2,2,14466.0,14569.75,-1
242,1,11,1685971860000,1685980800000,5.0,817.5,-10.0,true,68.41,1011.99,55843.2,false,false,false,14556.5,14639.649,true,false,4.0,2,3,14531.5,14635.25,-1
271,1,11,1686561060000,1686571260000,5.0,-264.0,-10.0,true,521.11,0.0,55579.2,false,false,false,14639.0,14614.0,true,false,4.0,2,2,14614.0,14717.75,-1
278,1,11,1686585600000,1686600000000,5.0,1350.92,-10.0,true,195.58,1382.92,56930.125,false,false,false,14655.657,14792.149,true,false,4.0,2,3,14630.657,14734.5,-1
286,1,11,1686614400000,1686642300000,5.0,773.5,-10.0,true,88.2,787.51,57703.625,false,false,false,14806.249,14885.0,true,false,4.0,2,3,14781.249,14885.0,-1
294,1,11,1686643200000,1686657600000,5.0,-513.6,-10.0,true,580.2,181.29999,57190.023,false,false,false,14865.169,14815.209,true,false,4.0,2,2,14840.169,14944.0,-1
301,1,11,1686686400000,1686739920000,5.0,131.73,-10.0,true,177.28,514.6,57321.75,false,false,false,14900.927,14915.5,true,false,4.0,4,2,14875.927,14979.75,-1
315,1,11,1686745800000,1686758700000,5.0,118.5,-10.0,true,847.41,798.89,57440.25,false,false,false,14940.5,14953.75,true,false,4.0,2,2,14915.5,15019.25,-1
323,1,11,1686787200000,1686805380000,5.0,-264.17,-10.0,true,483.0,48.0,57176.074,false,false,false,15018.019,14993.0,true,false,4.0,2,2,14993.019,15096.75,-1
330,1,11,1686859200000,1686874020000,5.0,-264.7,-10.0,true,260.7,67.8,56911.375,false,false,false,15189.319,15164.25,true,false,4.0,2,2,15164.319,15268.0,-1
370,1,11,1688371500000,1688385600000,5.0,-421.6,-10.0,true,424.71002,130.69,56489.773,false,false,false,15216.0,15175.239,true,false,4.0,2,2,15191.0,15294.75,-1
395,1,11,1688751000000,1688751000000,5.0,-31.5,-10.0,true,37.809998,0.89,56458.273,false,false,false,15216.0,15214.25,true,false,4.0,0,16,15191.0,15294.75,-1
400,1,11,1689165000000,1689182460000,5.0,773.5,-10.0,true,146.21,1488.99,57231.773,false,false,false,15216.0,15294.75,true,false,4.0,2,3,15191.0,15294.75,-1
408,1,11,1689192000000,1689221580000,5.0,773.5,-10.0,true,89.6,787.51,58005.273,false,false,false,15311.999,15390.75,true,false,4.0,3,3,15286.999,15390.75,-1
419,1,11,1689235200000,1689255300000,5.0,773.9,-10.0,true,58.899998,787.91003,58779.176,false,false,false,15385.959,15464.75,true,false,4.0,2,3,15360.959,15464.75,-1
427,1,11,1689264000000,1689278400000,5.0,773.9,-10.0,true,61.7,1100.7,59553.074,false,false,false,15494.459,15573.25,true,false,4.0,2,3,15469.459,15573.25,-1
435,1,11,1689292800000,1689317880000,5.0,-124.5,-10.0,true,288.2,205.40001,59428.574,false,false,false,15572.549,15561.5,true,false,4.0,2,2,15547.549,15651.25,-1
443,1,11,1689336660000,1689346800000,5.0,698.5,-10.0,true,220.81,1367.89,60127.074,false,false,false,15586.5,15657.75,true,false,4.0,1,16,15561.5,15665.25,-1
448,1,11,1689350400000,1689364800000,5.0,-1145.5,-10.0,true,1512.6,19.3,58981.574,false,false,false,15682.969,15569.819,true,false,4.0,2,2,15657.969,15761.75,-1
461,1,11,1689616140000,1689633420000,5.0,26.0,-10.0,true,85.909996,655.39,59007.574,false,false,false,15682.75,15686.75,true,false,4.0,2,2,15657.75,15761.5,-1
472,1,11,1689710400000,1689780840000,5.0,774.1,-10.0,true,280.7,788.11,59781.676,false,false,false,15841.939,15920.75,true,false,4.0,5,3,15816.939,15920.75,-1
486,1,11,1689782400000,1689796800000,5.0,-687.7,-10.0,true,1142.2,361.8,59093.977,false,false,false,15897.029,15829.659,true,false,4.0,2,2,15872.029,15975.75,-1
616,2,11,1695737040000,1695744960000,3.0,-17.5,-6.0,true,264.534,229.56601,59076.477,false,false,false,14598.75,14600.0,false,true,4.0,2,2,14646.25,14480.0,-1
681,2,11,1698307200000,1698322620000,3.0,-295.43,-6.0,true,388.02,37.44,58781.04,false,false,false,14215.179,14262.75,false,true,4.0,2,2,14262.679,14096.5,-1
748,1,11,1699952940000,1699964700000,5.0,-264.0,-10.0,true,346.40997,57.89,58517.04,false,false,false,15537.0,15512.0,true,false,4.0,2,2,15512.0,15615.75,-1
755,1,11,1699992000000,1700048460000,5.0,772.63,-10.0,true,271.88,786.63,59289.664,false,false,false,15821.337,15900.0,true,false,4.0,4,3,15796.337,15900.0,-1
769,1,11,1700049600000,1700064300000,5.0,-263.1,-10.0,true,665.4,740.4,59026.566,false,false,false,15901.659,15876.75,true,false,4.0,2,2,15876.659,15980.5,-1
794,1,11,1700490840000,1700503380000,5.0,773.5,-10.0,true,231.21,787.5,59800.066,false,false,false,15902.5,15981.25,true,false,4.0,2,3,15877.5,15981.25,-1
802,1,11,1700510400000,1700552040000,5.0,-86.28,-10.0,true,207.70001,267.7,59713.79,false,false,false,16037.229,16030.0,true,false,4.0,3,2,16012.229,16116.0,-1
873,1,11,1702310400000,1702340400000,5.0,773.0,-10.0,true,556.89996,787.00995,60486.79,false,false,false,16164.049,16242.75,true,false,4.0,3,3,16139.049,16242.75,-1
884,1,11,1702353600000,1702389180000,5.0,-192.87,-10.0,true,178.89,775.5,60293.914,false,false,false,16241.889,16224.0,true,false,4.0,3,2,16216.889,16320.75,-1
895,1,11,1702411200000,1702475460000,5.0,772.8,-10.0,true,52.399998,786.81,61066.715,false,false,false,16324.819,16403.5,true,false,4.0,5,3,16299.819,16403.5,-1
912,1,11,1702483200000,1702497600000,5.0,1415.3,-10.0,true,531.1,1619.4,62482.016,false,false,false,16408.559,16551.488,true,false,4.0,2,3,16383.559,16487.25,-1
920,1,11,1702512000000,1702544520000,5.0,187.2,-10.0,true,2.5,695.80005,62669.215,false,false,false,16596.129,16616.25,true,false,4.0,3,2,16571.129,16675.0,-1
931,1,11,1702562940000,1702569600000,5.0,-444.4,-10.0,true,890.11,174.19,62224.816,false,false,false,16641.25,16598.209,true,false,4.0,2,2,16616.25,16720.0,-1
944,1,11,1702653360000,1702653360000,5.0,-44.0,-10.0,true,30.0,3.49,62180.816,false,false,false,16641.25,16638.25,true,false,4.0,0,16,16616.25,16720.0,-1
952,1,11,1702877340000,1702886460000,5.0,-264.0,-10.0,true,250.0,7.4900002,61916.816,false,false,false,16644.25,16619.25,true,false,4.0,2,2,16619.25,16723.0,-1
959,1,11,1702929600000,1702944000000,5.0,-400.5,-10.0,true,481.8,109.6,61516.316,false,false,false,16753.44,16714.79,true,false,4.0,2,2,16728.44,16832.25,-1
969,1,11,1702986720000,1703005200000,5.0,138.5,-10.0,true,158.91,517.49,61654.816,false,false,false,16752.25,16767.5,true,false,4.0,3,2,16727.25,16831.0,-1
979,1,11,1703016000000,1703059440000,5.0,103.5,-10.0,true,186.01,433.89,61758.316,false,false,false,16792.5,16804.25,true,false,4.0,4,2,16767.5,16871.25,-1
996,1,11,1703721600000,1703774040000,5.0,60.32,-10.0,true,6.9,430.7,61818.64,false,false,false,16925.318,16932.75,true,false,4.0,4,2,16900.318,17004.0,-1
