ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
279,2,11,1687489200000,1687546800000,3.0,230.45,-6.0,true,56.702995,316.542,50342.516,false,false,false,33833.297,33673.0,false,true,4.0,17
316,2,11,1687770000000,1687807620000,3.0,-234.99,-6.0,true,224.9895,74.667,50107.53,false,false,false,33656.008,33806.0,false,true,4.0,11
341,1,11,1688122800000,1688151600000,4.0,425.9,-8.0,true,57.096,466.504,50533.43,false,false,false,34225.047,34444.0,true,false,4.0,9
375,1,11,1689091200000,1689105600000,4.0,191.6,-8.0,true,96.0,270.6,50725.03,false,false,false,34163.2,34265.0,true,false,4.0,5
391,2,11,1691049600000,1691077920000,3.0,-234.55,-6.0,true,224.55151,37.605,50490.48,false,false,false,35136.3,35286.0,false,true,4.0,8
425,2,11,1692184200000,1692193080000,3.0,-235.0,-6.0,true,225.0,75.6915,50255.48,false,false,false,34932.0,35082.0,false,true,4.0,3
437,2,11,1692205560000,1692216000000,3.0,189.5,-6.0,true,141.4035,214.9065,50444.98,false,false,false,34896.0,34763.0,false,true,4.0,4
449,2,11,1692292200000,1692299700000,3.0,395.0,-6.0,true,34.9035,405.0,50839.98,false,false,false,34730.0,34460.0,false,true,4.0,3
470,1,11,1693324800000,1693339200000,4.0,188.58,-8.0,true,21.86,221.12,51028.56,false,false,false,34752.71,34853.0,true,false,4.0,5
504,1,11,1694703600000,1694721600000,4.0,190.56,-8.0,true,52.04,330.08,51219.12,false,false,false,34815.72,34917.0,true,false,4.0,6
527,2,11,1695132000000,1695153600000,3.0,16.7,-6.0,true,25.365,347.25,51235.82,false,false,false,34539.8,34522.0,false,true,4.0,7
554,2,11,1695403920000,1695409200000,3.0,-25.0,-6.0,true,33.4485,95.626495,51210.82,false,false,false,34041.0,34051.0,false,true,4.0,3
569,2,11,1695744000000,1695758400000,3.0,102.92,-6.0,true,78.69,194.295,51313.74,false,false,false,33692.277,33617.0,false,true,4.0,5
580,2,11,1695826800000,1695844800000,3.0,-87.25,-6.0,true,205.125,309.435,51226.49,false,false,false,33509.5,33561.0,false,true,4.0,6
614,2,11,1696338000000,1696355340000,3.0,394.85,-6.0,true,219.0,404.84848,51621.34,false,false,false,33249.9,32980.0,false,true,4.0,5
633,1,11,1696899600000,1696968000000,4.0,217.46,-8.0,true,97.116,536.464,51838.8,false,false,false,33629.266,33744.0,true,false,4.0,20
694,2,11,1697733420000,1697734800000,3.0,-406.33,-6.0,true,434.24847,7.1115003,51432.47,false,false,false,33502.0,33766.22,false,true,4.0,2
701,2,11,1697742000000,1697745600000,3.0,91.63,-6.0,true,39.375,157.57501,51524.094,false,false,false,33469.75,33402.0,false,true,4.0,2
706,2,11,1698051840000,1698080220000,3.0,-235.0,-6.0,true,225.0,221.6565,51289.094,false,false,false,33035.0,33185.0,false,true,4.0,8
734,2,11,1698408000000,1698429900000,3.0,394.39,-6.0,true,191.265,404.38348,51683.48,false,false,false,32700.59,32431.0,false,true,4.0,7
751,1,11,1698850800000,1698855300000,4.0,-262.42,-8.0,true,250.418,64.16,51421.06,false,false,false,33236.21,33111.0,true,false,4.0,2
779,2,11,1704682800000,1704740340000,3.0,-235.0,-6.0,true,225.0,184.3665,51186.06,false,false,false,37340.0,37490.0,false,true,4.0,16
826,2,11,1705431120000,1705435200000,3.0,-7.0,-6.0,true,15.3225,113.6595,51179.06,false,false,false,37273.0,37271.0,false,true,4.0,3
836,2,11,1705588200000,1705604880000,3.0,-235.0,-6.0,true,225.0,63.7095,50944.06,false,false,false,37172.0,37322.0,false,true,4.0,6
851,1,11,1705690800000,1705690800000,4.0,-27.1,-8.0,true,19.976,6.496,50916.96,false,false,false,37841.55,37834.0,true,false,4.0,0
907,1,11,1710338400000,1710358020000,4.0,-144.4,-8.0,true,132.398,257.0,50772.56,false,false,false,39082.2,39016.0,true,false,4.0,6
936,1,11,1710961200000,1710964800000,4.0,166.46,-8.0,true,15.976,270.024,50939.02,false,false,false,39412.773,39502.0,true,false,4.0,2
962,2,11,1712847600000,1712851200000,3.0,-235.45,-6.0,true,233.694,45.714,50703.57,false,false,false,38238.703,38389.0,false,true,4.0,2
981,1,11,1713808800000,1713814380000,4.0,-262.52,-8.0,true,250.526,83.976,50441.05,false,false,false,38413.26,38288.0,true,false,4.0,2
1000,2,11,1716476400000,1716487320000,3.0,395.4,-6.0,true,111.768005,405.41248,50836.453,false,false,false,39375.273,39105.0,false,true,4.0,4
1017,2,11,1716948000000,1716989400000,3.0,394.61,-6.0,true,15.8220005,404.60852,51231.066,false,false,false,38769.74,38500.0,false,true,4.0,12
1050,2,11,1718353560000,1718391600000,3.0,-158.5,-6.0,true,220.84052,258.1695,51072.566,false,false,false,38454.0,38553.0,false,true,4.0,12
1077,1,11,1718902800000,1718913000000,4.0,114.5,-8.0,true,64.952,455.952,51187.066,false,false,false,39008.75,39072.0,true,false,4.0,3
1097,1,11,1720447200000,1720451820000,4.0,-262.42,-8.0,true,250.43,89.168,50924.645,false,false,false,39585.215,39460.0,true,false,4.0,2
1125,2,11,1721908800000,1721915520000,3.0,-234.85,-6.0,true,224.8515,33.09,50689.797,false,false,false,39835.098,39985.0,false,true,4.0,2
1132,1,11,1722009600000,1722015540000,4.0,-187.46,-8.0,true,175.454,200.072,50502.336,false,false,false,40662.727,40575.0,true,false,4.0,2
1155,1,11,1723658400000,1723665600000,4.0,-82.54,-8.0,true,128.0,98.976,50419.797,false,false,false,40021.273,39986.0,true,false,4.0,3
1183,2,11,1725638400000,1725649200000,3.0,-38.81,-6.0,true,138.67801,116.304,50380.98,false,false,false,40369.785,40389.0,false,true,4.0,4
1197,2,11,1726063200000,1726070700000,3.0,-235.3,-6.0,true,225.2955,353.91,50145.68,false,false,false,40226.805,40377.0,false,true,4.0,3
1206,1,11,1726164000000,1726171200000,4.0,86.48,-8.0,true,359.096,102.952,50232.16,false,false,false,41061.76,41111.0,true,false,4.0,3
1228,1,11,1728658800000,1728673200000,4.0,119.04,-8.0,true,126.024,207.048,50351.2,false,false,false,42761.477,42827.0,true,false,4.0,5
1248,2,11,1729764180000,1729800000000,3.0,35.0,-6.0,true,120.694496,334.34552,50386.2,false,false,false,42411.0,42381.0,false,true,4.0,11
1283,1,11,1730858400000,1730878260000,4.0,1178.7,-8.0,true,41.024,1190.698,51564.9,false,false,false,42513.652,43109.0,true,false,4.0,6
1303,2,11,1731682800000,1731697200000,3.0,151.87,-6.0,true,37.626,264.318,51716.766,false,false,false,43520.914,43413.0,false,true,4.0,5
1319,2,11,1731920400000,1731947220000,3.0,-234.55,-6.0,true,224.55151,121.925995,51482.215,false,false,false,43334.3,43484.0,false,true,4.0,8
1338,2,11,1732010400000,1732024860000,3.0,394.39,-6.0,true,118.5,404.3805,51876.6,false,false,false,43133.586,42864.0,false,true,4.0,5
1354,1,11,1732208400000,1732219200000,4.0,326.42,-8.0,true,120.096,476.024,52203.02,false,false,false,43789.785,43959.0,true,false,4.0,4
1389,2,11,1733765220000,1733774400000,3.0,32.0,-6.0,true,82.8045,84.4095,52235.02,false,false,false,44544.0,44516.0,false,true,4.0,4
1398,2,11,1733932920000,1733940120000,3.0,-235.0,-6.0,true,225.0,4.0515,52000.02,false,false,false,44183.0,44333.0,false,true,4.0,3
1410,2,11,1734028140000,1734033600000,3.0,155.0,-6.0,true,7.1265,196.81949,52155.02,false,false,false,44032.0,43922.0,false,true,4.0,3
1417,2,11,1734102000000,1734116400000,3.0,27.71,-6.0,true,137.28601,130.554,52182.73,false,false,false,43868.14,43843.0,false,true,4.0,5
1430,2,11,1734372000000,1734379200000,3.0,-88.39,-6.0,true,88.554,19.41,52094.34,false,false,false,43775.74,43828.0,false,true,4.0,3
1440,2,11,1734688800000,1734701580000,3.0,-235.75,-6.0,true,225.74548,114.75,51858.59,false,false,false,42132.504,42283.0,false,true,4.0,4
1451,1,11,1734714000000,1734719280000,4.0,-261.5,-8.0,true,249.502,233.496,51597.09,false,false,false,43110.75,42986.0,true,false,4.0,2
1479,1,11,1736942400000,1736971200000,4.0,1082.04,-8.0,true,130.096,1114.824,52679.13,false,false,false,42745.984,43293.0,true,false,4.0,9
1537,2,11,1740150000000,1740161520000,4.0,528.22,-8.0,true,73.976,540.23,53207.35,false,false,false,43810.113,43540.0,false,true,4.0,4
1548,2,11,1740409260000,1740414360000,4.0,-312.0,-8.0,true,300.0,159.626,52895.35,false,false,false,43424.0,43574.0,false,true,4.0,2
1558,2,11,1740470400000,1740474780000,4.0,-311.64,-8.0,true,338.048,0.0,52583.71,false,false,false,43352.176,43502.0,false,true,4.0,2
1574,2,11,1741093200000,1741098780000,4.0,528.14,-8.0,true,149.024,540.15,53111.85,false,false,false,43021.074,42751.0,false,true,4.0,2
1587,2,11,1741286220000,1741290480000,4.0,-312.0,-8.0,true,300.0,170.402,52799.85,false,false,false,42461.0,42611.0,false,true,4.0,2
1594,2,11,1741361520000,1741369500000,4.0,-312.0,-8.0,true,404.5,539.57,52487.85,false,false,false,42436.0,42586.0,false,true,4.0,3
1606,2,11,1741701600000,1741705200000,3.0,457.31,-6.0,true,240.624,481.518,52945.16,false,false,false,41638.785,41327.25,false,true,4.0,2
1613,2,11,1741791600000,1741795200000,4.0,-488.08,-8.0,true,488.544,170.928,52457.08,false,false,false,41086.63,41324.664,false,true,4.0,2
1626,2,11,1741878540000,1741884420000,3.0,395.0,-6.0,true,37.1985,405.0,52852.08,false,false,false,41087.0,40817.0,false,true,4.0,2
1639,1,11,1742806800000,1742846400000,4.0,443.1,-8.0,true,97.952,609.352,53295.18,false,false,false,42329.45,42557.0,true,false,4.0,12
1682,2,11,1743415200000,1743429660000,4.0,-311.36,-8.0,true,299.348,288.598,52983.82,false,false,false,41294.324,41444.0,false,true,4.0,5
1695,1,11,1743613200000,1743616800000,4.0,-262.4,-8.0,true,361.544,227.576,52721.42,false,false,false,42275.2,42150.0,true,false,4.0,2
1702,1,11,1743623340000,1743624000000,4.0,-130.0,-8.0,true,118.0,63.854,52591.42,false,false,false,42273.0,42214.0,true,false,4.0,2
1707,2,11,1743663600000,1743688440000,4.0,527.76,-8.0,true,188.048,539.75,53119.18,false,false,false,41163.875,40894.0,false,true,4.0,7
1724,2,11,1744009200000,1744012920000,4.0,-312.9,-8.0,true,415.096,258.472,52806.28,false,false,false,36737.55,36888.0,false,true,4.0,2
1755,2,11,1748005200000,1748008800000,4.0,-369.48,-8.0,true,454.574,74.922,52436.8,false,false,false,41306.0,41484.74,false,true,4.0,2
1792,2,11,1749838500000,1749841200000,3.0,134.0,-6.0,true,23.6985,265.4415,52570.8,false,false,false,42252.0,42156.0,false,true,4.0,2
1811,2,11,1750316700000,1750340880000,4.0,528.0,-8.0,true,8.774,540.0,53098.8,false,false,false,42054.0,41784.0,false,true,4.0,7
1843,1,11,1753261200000,1753300800000,4.0,614.2,-8.0,true,157.144,630.856,53713.0,false,false,false,44709.9,45023.0,true,false,4.0,12
1896,1,11,1755072000000,1755115200000,4.0,829.42,-8.0,true,15.096,887.256,54542.42,false,false,false,44509.285,44930.0,true,false,4.0,13
1984,1,11,1757599200000,1757620800000,4.0,326.02,-8.0,true,21.168,413.576,54868.44,false,false,false,45928.99,46098.0,true,false,4.0,7
2031,1,11,1759464000000,1759513800000,4.0,471.18,-8.0,true,117.976,854.0,55339.62,false,false,false,46626.414,46868.0,true,false,4.0,14
2076,2,11,1760108340000,1760109840000,4.0,528.4,-8.0,true,18.6,540.398,55868.02,false,false,false,46249.2,45979.0,false,true,4.0,1
2083,2,11,1760112000000,1760122800000,4.0,275.9,-8.0,true,175.928,408.096,56143.92,false,false,false,45868.95,45725.0,false,true,4.0,4
2100,1,11,1760464800000,1760470620000,4.0,-261.98,-8.0,true,249.974,36.024,55881.94,false,false,false,46488.99,46364.0,true,false,4.0,2
2113,1,11,1760983200000,1760990400000,4.0,-25.96,-8.0,true,65.0,85.976,55855.98,false,false,false,46715.977,46709.0,true,false,4.0,3
2150,2,11,1762519500000,1762534620000,4.0,528.0,-8.0,true,181.05,540.0,56383.98,false,false,false,46791.0,46521.0,false,true,4.0,5
2163,1,11,1762880400000,1762891200000,5.0,631.63,-10.0,true,17.57,668.8,57015.605,false,false,false,47671.746,47930.0,true,false,4.0,4
2183,2,11,1763442000000,1763470620000,4.0,527.92,-8.0,true,198.024,539.926,57543.523,false,false,false,46438.965,46169.0,false,true,4.0,8
2202,2,11,1763470800000,1763481660000,4.0,527.92,-8.0,true,254.048,539.926,58071.445,false,false,false,46196.965,45927.0,false,true,4.0,4
2219,2,11,1763573700000,1763575980000,4.0,-312.0,-8.0,true,300.0,95.602,57759.445,false,false,false,45961.0,46111.0,false,true,4.0,2
2253,1,21,1766595600000,1766707200000,5.0,80.65,-10.0,true,34.855,179.65,57840.094,false,false,false,48711.14,48749.0,true,false,4.0,4
2277,2,21,1767372720000,1767373980000,4.0,-312.0,-8.0,true,300.0,10.902,57528.094,false,false,false,48069.0,48219.0,false,true,4.0,2
2284,1,21,1767625200000,1767643200000,5.0,414.67,-10.0,true,31.5,785.19995,57942.77,false,false,false,48898.527,49070.0,true,false,4.0,6
2301,1,21,1767978000000,1767985200000,5.0,-140.43,-10.0,true,209.05,108.69,57802.344,false,false,false,49527.574,49477.0,true,false,4.0,3
2322,2,21,1768935600000,1768939200000,4.0,83.22,-8.0,true,74.876,151.76,57885.566,false,false,false,48521.605,48474.0,false,true,4.0,2
2330,2,21,1768995420000,1769005320000,4.0,-312.0,-8.0,true,300.0,322.17,57573.566,false,false,false,48473.0,48623.0,false,true,4.0,4
2344,2,21,1769796000000,1769799600000,4.0,-453.6,-8.0,true,535.0,217.52,57119.965,false,false,false,48555.2,48776.0,false,true,4.0,2
2351,2,21,1770003600000,1770024060000,4.0,-312.0,-8.0,true,300.0,340.05,56807.965,false,false,false,48558.0,48708.0,false,true,4.0,7
2368,1,21,1770393600000,1770404400000,5.0,532.38,-10.0,true,42.47,679.91,57340.34,false,false,false,49728.45,49947.0,true,false,4.0,4
2399,2,21,1771595220000,1771599660000,4.0,-312.0,-8.0,true,300.0,236.05,57028.34,false,false,false,49270.0,49420.0,false,true,4.0,3
2408,2,21,1771858440000,1771859580000,4.0,528.0,-8.0,true,81.854,540.0,57556.34,false,false,false,49270.0,49000.0,false,true,4.0,2
2415,2,21,1771862400000,1771876800000,4.0,213.58,-8.0,true,165.336,347.06,57769.92,false,false,false,48928.793,48816.0,false,true,4.0,5
2426,2,21,1771943400000,1771945200000,4.0,-475.36,-8.0,true,913.878,99.146,57294.56,false,false,false,48806.0,49037.676,false,true,4.0,2
2439,2,21,1772434800000,1772457660000,4.0,-312.02,-8.0,true,300.026,492.048,56982.54,false,false,false,48358.99,48509.0,false,true,4.0,7
2483,2,21,1773912360000,1773914400000,4.0,-351.86,-8.0,true,403.976,114.072,56630.68,false,false,false,46070.5,46240.426,false,true,4.0,2
2490,2,21,1773921600000,1773926100000,4.0,528.0,-8.0,true,74.398,540.0,57158.68,false,false,false,46103.0,45833.0,false,true,4.0,2
2500,2,21,1774004400000,1774013400000,4.0,-312.6,-8.0,true,300.602,0.0,56846.08,false,false,false,45818.7,45969.0,false,true,4.0,3
2509,2,21,1774033200000,1774033200000,4.0,-60.04,-8.0,true,58.54,0.0,56786.04,false,false,false,45541.977,45566.0,false,true,4.0,0
2514,2,21,1774238400000,1774264680000,4.0,-2556.0,-8.0,true,2544.0,526.952,54230.04,false,false,false,45422.914,46694.914,false,true,4.0,8
2542,1,21,1775023200000,1775073600000,4.0,207.3,-8.0,true,5.952,691.896,54437.34,false,false,false,46460.35,46570.0,true,false,4.0,15
2614,1,21,1777561200000,1777579200000,4.0,408.14,-8.0,true,147.952,615.156,54845.48,false,false,false,49448.926,49659.0,true,false,4.0,6
2634,1,21,1778079600000,1778083320000,4.0,-261.24,-8.0,true,279.676,39.108,54584.24,false,false,false,49951.62,49827.0,true,false,4.0,2
2650,1,21,1779386400000,1779393600000,4.0,-39.24,-8.0,true,323.692,175.064,54545.0,false,false,false,50294.617,50281.0,true,false,4.0,3
2669,2,21,1780898400000,1780903500000,4.0,-312.08,-8.0,true,300.074,10.048,54232.92,false,false,false,50654.965,50805.0,false,true,4.0,2
2682,2,21,1781107200000,1781118300000,4.0,528.58,-8.0,true,71.724,540.586,54761.5,false,false,false,50321.293,50051.0,false,true,4.0,4
2726,2,21,1783526400000,1783530000000,4.0,-418.0,-8.0,true,455.976,0.0,54343.5,false,false,false,52106.273,52309.273,false,true,4.0,2
2754,2,21,1784316180000,1784318400000,4.0,-40.0,-8.0,true,185.478,48.594,54303.5,false,false,false,52140.0,52154.0,false,true,4.0,2
2759,2,21,1784559600000,1784577600000,4.0,226.08,-8.0,true,213.072,393.952,54529.582,false,false,false,51979.04,51860.0,false,true,4.0,6
2775,1,21,1785254400000,1785263100000,4.0,-262.2,-8.0,true,250.198,81.976,54267.38,false,false,false,52874.098,52749.0,true,false,4.0,3
2790,1,21,1785747600000,1785787200000,4.0,654.32,-8.0,true,90.024,754.52,54921.7,false,false,false,52859.84,53193.0,true,false,4.0,12
2832,2,21,1786935600000,1786996800000,4.0,337.72,-8.0,true,176.88,503.72,55259.42,false,false,false,53646.863,53472.0,false,true,4.0,18
2869,2,21,1787059800000,1787083200000,4.0,-40.0,-8.0,true,296.054,169.898,55219.42,false,false,false,53330.0,53344.0,false,true,4.0,8
2889,1,21,1787648400000,1787664660000,4.0,-78.18,-8.0,true,66.174,330.976,55141.24,false,false,false,53564.086,53531.0,true,false,4.0,5
