ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
685,1,11,1705896000000,1705910880000,5.0,-265.1,-10.0,true,251.09,97.62,55436.24,false,false,false,17419.36,17394.25,true,false,4.0,2
692,1,11,1705925100000,1705939200000,5.0,-1009.08,-10.0,true,1110.41,333.59003,54427.164,false,false,false,17419.25,17319.742,true,false,4.0,2
705,1,11,1706068800000,1706101440000,5.0,774.65,-10.0,true,51.25,788.64996,55201.816,false,false,false,17469.635,17548.5,true,false,4.0,3
717,1,11,1706196120000,1706198400000,5.0,-264.0,-10.0,true,554.58,55.100002,54937.816,false,false,false,17612.5,17587.5,true,false,4.0,2
751,1,11,1707321600000,1707336000000,5.0,203.4,-10.0,true,536.95996,288.94,55141.215,false,false,false,17743.76,17765.5,true,false,4.0,2
756,1,11,1707366240000,1707380460000,5.0,-264.0,-10.0,true,250.0,114.39,54877.215,false,false,false,17765.75,17740.75,true,false,4.0,2
766,1,11,1707465660000,1707485580000,5.0,773.5,-10.0,true,60.25,787.5,55650.715,false,false,false,17808.5,17887.25,true,false,4.0,2
773,1,11,1707494400000,1707494400000,5.0,-28.92,-10.0,true,18.17,15.26,55621.79,false,false,false,17913.492,17912.0,true,false,4.0,0
781,1,11,1707752340000,1707763080000,5.0,-264.0,-10.0,true,250.0,703.20996,55357.79,false,false,false,17973.0,17948.0,true,false,4.0,2
818,1,11,1708957860000,1708963200000,5.0,-283.2,-10.0,true,825.08,13.4800005,55074.59,false,false,false,18001.25,17974.33,true,false,4.0,2
837,1,11,1709265600000,1709287980000,5.0,-262.87,-10.0,true,248.86,323.63,54811.715,false,false,false,18089.637,18064.75,true,false,4.0,2
847,1,11,1709539740000,1709553600000,5.0,-321.4,-10.0,true,552.74,106.82,54490.316,false,false,false,18329.25,18298.51,true,false,4.0,2
860,1,11,1709837400000,1709841600000,5.0,-266.5,-10.0,true,297.42,77.39,54223.816,false,false,false,18329.25,18304.0,true,false,4.0,2
868,1,11,1709904660000,1709913600000,5.0,171.0,-10.0,true,617.52,888.37,54394.816,false,false,false,18329.25,18347.75,true,false,4.0,2
890,1,11,1711023480000,1711043280000,5.0,-264.0,-10.0,true,404.19,500.49,54130.816,false,false,false,18415.75,18390.75,true,false,4.0,2
981,1,11,1715788800000,1715803200000,5.0,969.13,-10.0,true,168.16,1089.52,55099.94,false,false,false,18498.938,18597.25,true,false,4.0,2
986,1,11,1715832000000,1715861580000,5.0,-263.42,-10.0,true,264.27,4.07,54836.516,false,false,false,18638.191,18613.25,true,false,4.0,3
1010,1,11,1716354900000,1716368220000,5.0,-264.0,-10.0,true,250.0,66.69,54572.516,false,false,false,18727.75,18702.75,true,false,4.0,2
1017,1,11,1716436800000,1716451200000,5.0,-290.83,-10.0,true,330.06,79.72,54281.69,false,false,false,18883.348,18855.664,true,false,4.0,2
1048,1,11,1717600500000,1717612980000,5.0,773.5,-10.0,true,121.56999,787.5,55055.19,false,false,false,18912.5,18991.25,true,false,4.0,2
1055,1,11,1717646400000,1717666980000,5.0,-263.08,-10.0,true,260.38,88.3,54792.113,false,false,false,19053.658,19028.75,true,false,4.0,2
1062,1,11,1717675320000,1717689600000,5.0,-367.53,-10.0,true,676.86,226.69,54424.59,false,false,false,19053.75,19018.396,true,false,4.0,2
1069,1,11,1717734540000,1717757100000,5.0,-264.0,-10.0,true,250.0,127.15,54160.59,false,false,false,19053.75,19028.75,true,false,4.0,2
1076,1,11,1718085660000,1718093340000,5.0,-264.0,-10.0,true,303.69,8.89,53896.59,false,false,false,19078.0,19053.0,true,false,4.0,2
1083,1,11,1718164800000,1718195400000,5.0,774.3,-10.0,true,261.38,788.31,54670.89,false,false,false,19234.67,19313.5,true,false,4.0,3
1092,1,11,1718251200000,1718271300000,5.0,-262.8,-10.0,true,248.79,346.19998,54408.09,false,false,false,19606.879,19582.0,true,false,4.0,2
1099,1,11,1718346060000,1718352360000,5.0,-264.0,-10.0,true,408.47,89.32,54144.09,false,false,false,19625.5,19600.5,true,false,4.0,2
1106,1,11,1718607780000,1718628000000,5.0,-264.0,-10.0,true,250.0,370.39,53880.09,false,false,false,19692.25,19667.25,true,false,4.0,3
1115,1,11,1718694840000,1718718360000,5.0,-264.0,-10.0,true,250.0,643.98004,53616.09,false,false,false,19915.5,19890.5,true,false,4.0,3
1124,1,11,1718776200000,1718834820000,5.0,128.5,-10.0,true,47.690002,294.08002,53744.59,false,false,false,19934.0,19948.25,true,false,4.0,5
1135,1,11,1718856000000,1718887140000,5.0,-264.8,-10.0,true,250.81,799.07996,53479.79,false,false,false,20004.08,19979.0,true,false,4.0,3
1168,1,11,1720152000000,1720182600000,5.0,-264.0,-10.0,true,250.0,786.86,53215.79,false,false,false,20181.5,20156.5,true,false,4.0,3
1177,1,11,1720440000000,1720468800000,5.0,388.65,-10.0,true,338.90997,644.98,53604.44,false,false,false,20395.734,20436.0,true,false,4.0,3
